date,open,high,low,close,avg-block-size,blocks-size,cost-per-transaction,difficulty,hash-rate,market-cap,median-confirmation-time,miners-revenue,n-transactions-excluding-popular,n-transactions-per-block,n-transactions-total,n-transactions,output-volume,total-bitcoins,trade-volume,transaction-fees-usd,transaction-fees
2018-12-29,3932.49169921875,3963.7587890625,3820.40869140625,3820.40869140625,0.973710137681159,197695.445725,25.4576995164101,5106422924660.0,35030149.1390323,67637132426.641335,7.75416666666667,6745781.21785835,256030.0,1920.14492753623,368450145.0,264980.0,1132732.36406683,17450743.75,411735063.4695,59331.217858355,15.31251107
2018-12-30,3822.384765625,3901.908935546875,3797.21923828125,3865.95263671875,0.762486789772727,197829.933273,31.8405092365989,5106422924660.0,44676132.2352876,66133811143.04311,3.89583333333333,8578278.95546906,260107.0,1520.67613636364,368715313.0,267639.0,700163.047612885,17452707.112068966,273159528.0084,52977.4061797081,13.91108006
2018-12-31,3866.839111328125,3868.742919921875,3725.867431640625,3742.700439453125,0.888393980645161,197963.735069,28.5533159937536,5248509606855.48,40440248.2951255,65648785357.12216,5.36666666666667,7453243.5205335,251058.0,1675.38064516129,368980920.0,259684.0,851324.493629795,17454776.461038962,269191858.2192,60889.8259104516,15.90842885
2019-01-01,3746.71337890625,3850.913818359375,3707.231201171875,3843.52001953125,0.801778946308724,198101.21908,29.8350571576202,5618595848853.0,41615985.2733737,64510897452.15372,4.31666666666667,7012103.64869832,227739.0,1575.3355704698,369240247.0,234725.0,549766.653484672,17456671.62162162,269488845.2883,41541.14869832,11.22870449
2019-01-02,3849.21630859375,3947.981201171875,3817.409423828125,3943.409423828125,0.947860662251655,198221.159602,26.9056823976308,5618595848853.0,42174589.1025465,66672281845.04967,7.66666666666667,7474829.0609802,261327.0,1799.31125827815,369476938.0,271696.0,985716.743373064,17458541.44295302,241928399.1936,69647.8109802,18.0404076
2019-01-03,3931.048583984375,3935.68505859375,3826.222900390625,3836.7412109375,0.966222341935484,198364.321505,25.6418805349571,5618595848853.0,43291796.7608921,66742051942.08508,6.11666666666667,7679486.80141432,280535.0,1877.52258064516,369749053.0,291016.0,940397.964094003,17460465.849673204,316777254.4324,75138.1140721724,19.1678382
2019-01-04,3832.0400390625,3865.9345703125,3783.853759765625,3857.717529296875,0.959198758389262,198514.023883,25.2521585501334,5618595848853.0,41615985.2733737,66010426089.01007,6.83333333333333,7115351.21898818,271427.0,1891.08724832215,370039173.0,281772.0,972455.822879595,17462362.5,176624966.0853,74019.968988175,19.57925017
2019-01-05,3851.973876953125,3904.903076171875,3836.900146484375,3845.194580078125,0.81294582208589,198656.957,30.0761974070409,5618595848853.0,45526212.0775833,66966184899.72826,4.36666666666667,8052390.56037927,256504.0,1626.94478527607,370320307.0,265192.0,762435.096074581,17464308.61801242,293647134.8172,49371.81037927,12.27107591
2019-01-06,3836.51904296875,4093.29736328125,3826.51318359375,4076.632568359375,0.826675390070922,198789.54096,27.2837213076778,5618595848853.0,39381569.9566825,67705298601.902176,7.25,7171471.57828049,250546.0,1833.48936170213,370586827.0,258522.0,691139.036975958,17466214.945652176,153177701.3242,65996.578280485,16.59508434
2019-01-07,4078.5849609375,4092.613525390625,4020.89404296875,4025.248291015625,0.984752744680851,198906.032513,25.1654860048051,5618595848853.0,39381569.9566825,70271934177.28117,8.46666666666667,7286414.81783128,274098.0,2019.7304964539,370844663.0,284782.0,984689.398449994,17467970.98214286,262637389.9754,96377.3178312849,23.87585077
2019-01-08,4028.47216796875,4109.02099609375,3996.955322265625,4030.847900390625,0.86793,199044.911497,27.5436932461076,5618595848853.0,47202023.5651017,69944464184.29535,6.5,8944897.01275319,307496.0,1884.7573964497,371129843.0,318524.0,907272.319909191,17469925.227272727,314915700.8125,84834.512753185,20.94683492
2019-01-09,4031.552001953125,4068.403564453125,4022.662841796875,4035.29638671875,0.88413781097561,199191.540797,26.3872072254281,5618595848853.0,45805513.9921697,70071405638.06633,6.0625,8518054.36444044,308372.0,1945.46341463415,371447240.0,319056.0,945619.489824482,17471990.817901235,298841666.9663,98079.364440445,24.16978699
2019-01-10,4034.411376953125,4064.066650390625,3659.174560546875,3678.924560546875,0.970871820512821,199335.417225,23.0764227799724,5618595848853.0,43571098.6754785,66337244903.44303,7.85833333333333,7609635.02307813,314279.0,2098.32051282051,371764711.0,327338.0,1165194.94224282,17473995.241935484,371858817.1904,99192.1059430529,25.84515048
2019-01-11,3674.015380859375,3713.8818359375,3653.06982421875,3687.365478515625,0.983164702702703,199487.728519,22.0831169583021,5618595848853.0,41336683.3587873,63497859156.80773,7.175,6809814.94266555,297061.0,2083.59459459459,372092774.0,308372.0,1202241.87199114,17475893.75,465176834.075,88128.4972596217,24.25918558
2019-01-12,3686.97314453125,3698.978271484375,3653.810791015625,3661.301025390625,0.89671465942029,199632.832627,22.4772231791041,5618595848853.0,38543664.2129233,63360228792.83759,6.8,6407919.17001489,273350.0,2039.86956521739,372400845.0,281502.0,801972.738916147,17477681.204379562,307270949.362,62556.67001489,17.12273992
2019-01-13,3658.8681640625,3674.760009765625,3544.92724609375,3552.953125,0.853370890510949,199757.458177,22.5502377614146,5618595848853.0,38264362.2983369,62544853856.75552,7.23333333333333,6266417.92080623,269419.0,2021.87591240876,372685575.0,276997.0,746729.863052947,17479394.57720588,193636744.4875,50842.92080623,14.17709438
2019-01-14,3557.31103515625,3727.836181640625,3552.28515625,3706.05224609375,0.956647966442953,199874.123237,20.6219577052518,5862614531725.31,43423390.2168908,62601103587.70973,6.56666666666667,6736884.25294018,315866.0,2192.51677852349,372960469.0,326685.0,943758.900935683,17481187.5,170721560.2716,71453.002940185,19.99425343
2019-01-15,3704.21630859375,3720.1533203125,3619.94921875,3630.67529296875,1.06503484848485,200016.721256,20.1278897188163,5883988430955.0,38609293.9848521,63682589545.184525,9.48333333333333,6183026.05905401,290582.0,2289.99242424242,373288686.0,302279.0,1387794.75292028,17482941.603053436,274892455.2504,78601.05905401,21.20358949
2019-01-16,3631.509765625,3685.777099609375,3624.67333984375,3655.0068359375,1.11209812030075,200157.509817,19.8680561871991,5883988430955.0,38901788.6362525,62931219121.94549,8.55,6073704.51253915,294849.0,2298.51127819549,373591457.0,305702.0,999523.601245877,17484600.0,273280909.2784,90360.76253915,25.07927963
2019-01-17,3651.87109375,3680.135986328125,3621.9609375,3678.56396484375,1.09721418110236,200305.249148,19.537341888967,5883988430955.0,37146820.7278501,62959229035.77624,8.7,5891153.31180589,285474.0,2336.1811023622,373895903.0,296695.0,865081.658681416,17486224.603174604,237255849.8063,85890.811805895,23.48759589
2019-01-18,3677.990478515625,3682.52001953125,3637.080810546875,3657.83935546875,1.037986,200444.655211,20.6140412014379,5883988430955.0,40364261.8932544,63178578103.71377,8.78333333333333,6307175.11619796,295569.0,2217.13768115942,374192562.0,305965.0,890215.481432725,17487881.25,242822024.8965,75581.366197965,20.91797749
2019-01-19,3652.3779296875,3758.533447265625,3652.3779296875,3728.568359375,0.959122060150376,200587.779363,22.14279494451,5883988430955.0,38901788.6362525,64296783816.41222,7.58333333333333,6354782.86391987,273684.0,2121.71428571429,374498314.0,282188.0,635759.816179606,17489579.58015267,193239371.5764,66289.113919865,17.57732062
2019-01-20,3725.446044921875,3743.387939453125,3583.01953125,3601.013671875,0.805785057324841,200714.668227,24.3103004582789,5883988430955.0,45921660.2698619,63208261117.36672,5.26666666666667,7150096.95018807,283169.0,1873.36305732484,374779658.0,294118.0,673875.570953252,17491387.5,205575557.0148,51739.0002235025,14.42266508
2019-01-21,3600.372802734375,3608.8408203125,3558.537109375,3576.032470703125,0.943183713333333,200841.557421,21.1639368925715,5883988430955.0,43874197.7100592,61846145420.38416,7.6,6879083.71968765,302159.0,2101.34666666667,375074133.0,315202.0,1554582.03044088,17493303.800675675,214411839.6388,72308.719687645,19.91907516
2019-01-22,3575.081298828125,3620.74658203125,3539.721435546875,3604.5771484375,1.05525491538461,200983.41026,19.7417340260717,5883988430955.0,38024304.6820513,62127107026.49039,8.75833333333333,5844342.94107825,282790.0,2277.23076923077,375390878.0,296040.0,1169130.35186746,17495056.25,200754427.9994,74224.191078255,20.9003654
2019-01-23,3605.55712890625,3623.06787109375,3565.31396484375,3585.123046875,1.02611137671233,201120.545819,22.4374361156271,5883988430955.0,42704219.1044576,62440923420.47414,7.01666666666667,6683461.53319797,280641.0,2010.23287671233,375685513.0,293494.0,1177961.56777741,17496776.98275862,209940367.5135,81449.033197975,22.67278096
2019-01-24,3584.500244140625,3616.08740234375,3569.0927734375,3600.865478515625,0.911348740740741,201270.412849,23.8312340926827,5883988430955.0,47384133.5268639,62162678909.35559,7.47916666666667,7364947.5714072,296838.0,1902.13580246914,375980457.0,308146.0,1481541.93169787,17498702.251552794,204197869.728,81822.57421447,22.98899396
2019-01-25,3607.390380859375,3612.927734375,3575.597412109375,3599.765869140625,1.01736005072464,201417.662554,20.8480330491225,5883988430955.0,40364261.8932544,62209560160.67519,9.30416666666667,6309969.92281265,289980.0,2181.77536231884,376287875.0,301085.0,1829467.27787371,17500575.18248175,151516265.225,88476.172812655,24.82339222
2019-01-26,3599.71533203125,3654.93310546875,3593.345947265625,3602.46044921875,0.98073546,201558.382568,23.6080325603074,5883988430955.0,43874197.7100592,62462191530.30611,7.2,6857448.82582505,278678.0,1921.9,376588234.0,288285.0,956749.612212275,17502381.62751678,184223340.8878,75230.075825055,19.8801991
2019-01-27,3604.687255859375,3612.67138671875,3567.245849609375,3583.9658203125,0.881242817518248,201705.492615,22.7867437384303,5883988430955.0,40071767.241854,62044289344.4729,7.98333333333333,6393436.19789755,267466.0,2019.3503649635,376876738.0,276651.0,735257.961248506,17504163.992537312,157218439.56,56617.447897545,15.90784813
2019-01-28,3584.283203125,3586.7509765625,3439.23291015625,3470.450439453125,1.02264442068965,201825.737961,20.5101792215714,5836655168808.54,42070546.8156134,60199590074.057625,8.25,6318406.83135573,294258.0,2124.56551724138,377152636.0,308062.0,1640413.97463998,17505937.5,162815294.3,82838.08135573,24.16321392
2019-01-29,3468.8701171875,3476.0654296875,3400.81982421875,3448.116943359375,1.01022278767123,201974.535897,19.2259894890358,5814661935892.0,42201068.245197,59460372091.99892,7.90416666666667,6364552.33446091,313669.0,2233.98630136986,377461664.0,326162.0,1566152.82464706,17507762.155172415,219370864.0452,80214.834460905,23.14980149
2019-01-30,3443.89697265625,3495.1748046875,3429.387939453125,3486.181640625,1.07470797058823,202121.485516,18.2760955526534,5814661935892.0,39310584.1188136,59877774566.67609,8.825,5884537.24604336,309716.0,2367.5,377787483.0,321980.0,2244734.92443827,17509518.75,125314902.44,72651.8109590411,21.22346169
2019-01-31,3485.4091796875,3504.804931640625,3447.915771484375,3457.792724609375,1.01542021290323,202268.515427,19.0182862400189,5814661935892.0,44802503.958942,59935934414.71774,6.43333333333333,6731427.32322348,339704.0,2283.51612903226,378109678.0,353945.0,2180298.42693848,17511337.5,160951786.0,99308.573223475,29.03627429
2019-02-01,3460.547119140625,3501.9541015625,3431.591552734375,3487.9453125,1.02459243670886,202425.687377,20.2096869283787,5814661935892.0,45669649.196857,59836895369.42247,7.67083333333333,6857975.37196296,327428.0,2147.72784810127,378464436.0,339341.0,2805591.82526717,17513293.75,112849977.6102,113012.871962955,33.11076701
2019-02-02,3484.6259765625,3523.287353515625,3467.57470703125,3521.060791015625,0.981337798611111,202587.209456,19.5612192317031,5814661935892.0,41622971.4199203,60076906543.61888,7.575,6325531.02417506,313416.0,2236.33333333333,378801514.0,322032.0,1528957.49980291,17515186.625874124,119780828.0399,65087.274175065,18.92618462
2019-02-03,3516.1396484375,3521.38818359375,3447.92431640625,3464.013427734375,0.935500210144928,202728.86132,19.8878114057832,5814661935892.0,39888680.9440903,59969125372.5365,9.49166666666667,6044025.21308595,292178.0,2175.15217391304,379125892.0,300171.0,692656.527491477,17516944.61678832,73800005.4882,50881.463085955,14.74322284
2019-02-04,3467.211669921875,3476.223876953125,3442.5869140625,3459.154052734375,1.01239853061225,202858.033387,19.0460366331701,5814661935892.0,42490116.6578353,59767240212.28596,6.41666666666667,6411524.44993395,326737.0,2280.87074829932,379426446.0,335288.0,2100232.57897692,17518728.08219178,80969399.1302,58393.199933955,17.08811248
2019-02-05,3454.950927734375,3478.148193359375,3451.93701171875,3466.357421875,1.05118828571429,203006.741207,17.9997707460702,5814661935892.0,42490116.6578353,59870051539.42637,7.125,6422102.20494889,345416.0,2408.63265306122,379761650.0,354069.0,2766076.19761395,17520564.55479452,63553033.7805,59164.70494889,17.21081291
2019-02-06,3469.091796875,3469.091796875,3398.5654296875,3413.767822265625,1.05037040853659,203161.190166,19.982624440426,5814661935892.0,47403939.672687,59051394005.75562,6.09583333333333,6985845.57387517,340898.0,2131.68292682927,380114335.0,349596.0,3670020.74705545,17522506.25,75066281.3502,73427.777739637,21.79051765
2019-02-07,3414.929443359375,3427.945556640625,3394.218505859375,3399.4716796875,0.94221690229885,203333.455216,20.8896914955793,5814661935892.0,50294423.7990704,58972303548.5273,5.73333333333333,7375022.02374828,345680.0,2029.0,380464310.0,353046.0,2624183.11068383,17524618.75,143900701.53,56328.273748285,16.74141122
2019-02-08,3401.37646484375,3695.614013671875,3391.023681640625,3666.7802734375,0.984610680981596,203497.285591,21.2505080573035,5814661935892.0,47114891.2600487,60458284557.87037,6.71666666666667,7184754.2731582,326339.0,2056.93251533742,380816577.0,335280.0,2935959.40408611,17526726.388888888,58905094.7252,73623.0231582,20.91053599
2019-02-09,3671.5859375,3679.94140625,3646.559326171875,3671.20361328125,0.934364993333334,203657.589093,22.0176278199394,5814661935892.0,43357261.8957503,63392709432.91666,7.34166666666667,6845104.34819661,303339.0,2072.61333333333,381152017.0,310892.0,1691654.00759793,17528681.25,301771987.6032,64210.598196605,17.75264078
2019-02-10,3673.201416015625,3695.0361328125,3640.97998046875,3690.188232421875,0.899240978571428,203797.985991,21.3504215563635,5894008795042.54,41018987.2961362,63270327478.866905,8.20833333333333,6454979.70124316,292626.0,2140.06428571429,381463245.0,299609.0,619329.420175526,17530494.334532373,106699453.4838,49435.95124316,13.62075475
2019-02-11,3695.613037109375,3695.613037109375,3642.287841796875,3648.4306640625,1.09110111034483,203923.922589,20.9770955871381,6061518831027.0,43691361.6410373,63042379016.97632,7.61666666666667,6693602.40799548,307199.0,2177.41379310345,381763202.0,315725.0,2194526.57084261,17532273.524305556,153422578.8162,83996.15799548,23.13798165
2019-02-12,3642.751953125,3668.5869140625,3618.556884765625,3653.528564453125,1.3049640625,204082.809151,21.5402799872773,6061518831027.0,38568926.138295,62762113707.8869,10.3916666666667,6031364.55755759,261962.0,2121.6640625,382076756.0,271573.0,3176628.77211774,17533978.472222224,145036524.776,126939.55755758,34.31602175
2019-02-13,3653.60400390625,3669.74658203125,3617.246337890625,3632.070556640625,1.15328562091503,204249.247053,19.7818916620985,6061518831027.0,46101919.5246807,62800775474.844,9.88333333333333,6976103.87653069,340605.0,2304.90849673203,382350594.0,352651.0,3759153.89515758,17535737.5,163866857.0902,127666.376530685,35.63755618
2019-02-14,3631.170166015625,3646.256591796875,3607.69775390625,3616.880859375,1.11124697163121,204425.772454,18.0831532401169,6061518831027.0,42486082.6992156,62620666573.24641,8.06666666666667,6566282.2719383,344524.0,2514.06382978723,382703790.0,354483.0,2748289.50960946,17537569.964028776,238668724.195,95376.021938305,26.180398
2019-02-15,3617.368408203125,3647.795166015625,3608.20654296875,3620.810791015625,1.10127422834646,204582.526613,19.4194818046459,6061518831027.0,38267606.4028396,62623476365.50197,11.75,5762323.41641078,287587.0,2336.44881889764,383058777.0,296729.0,2152406.64249604,17539250.0,162192885.407,94454.66641078,26.46547377
2019-02-16,3615.270263671875,3652.84130859375,3615.270263671875,3629.78759765625,1.00876002666667,204722.160835,20.625432679088,6061518831027.0,45197960.3183144,62944680463.21309,7.325,6898485.34101117,322955.0,2214.24666666667,383353927.0,332137.0,721058.482953854,17540977.097315438,120798170.078,80435.341011175,22.36572171
2019-02-17,3633.359375,3680.537353515625,3619.18212890625,3673.836181640625,0.881877836477987,204873.506323,21.9415489100301,6061518831027.0,47909837.9374133,62835548742.14592,6.875,7185045.4307252,319045.0,2059.51572327044,383686764.0,327463.0,682063.329512969,17542912.5,93191938.5265,68626.5086269501,19.17235936
2019-02-18,3671.369873046875,3936.6650390625,3669.982421875,3915.71435546875,1.08001701935484,205013.617484,21.654393510917,6061518831027.0,46704558.9955916,65778582881.0866,6.85,7556019.10851886,330988.0,2221.12258064516,384014329.0,344274.0,1187294.44414393,17544871.895424835,224982994.9734,113419.108518855,29.40410079
2019-02-19,3911.66162109375,4010.87939453125,3908.153076171875,3947.094482421875,1.06047125641026,205181.21436,22.2496021108304,6061518831027.0,47005878.731047,68415734046.92346,8.98333333333333,7748245.9382798,334017.0,2232.32051282051,384358965.0,348242.0,1780234.10470397,17546818.75,429150386.544,143057.373293752,36.59295015
2019-02-20,3946.68505859375,4000.486328125,3926.246826171875,3999.820556640625,1.1915221,205346.561292,20.7918663061595,6061518831027.0,39171565.6092058,68599116180.959305,11.4083333333333,6596656.21482153,300888.0,2417.84615384615,384706036.0,314320.0,1372993.41160343,17548600.096899226,374321248.6543,148476.987261743,37.76184521
2019-02-21,4000.2568359375,4010.009521484375,3940.108154296875,3954.1181640625,1.17844950420168,205501.391383,20.0591936438727,6061518831027.0,35857048.5191961,68593458250.74152,12.6833333333333,6051778.48558182,285339.0,2500.79831932773,385019779.0,297595.0,1083753.82647437,17550160.805084746,235445371.308,138165.985581815,34.71560858
2019-02-22,3952.406494140625,4006.538330078125,3950.81640625,4005.526611328125,1.08518422839506,205641.806263,23.1122615138222,6061518831027.0,48813797.1437796,68869511201.85185,8.675,8096363.88186099,338008.0,2162.38271604938,385318463.0,350306.0,1376221.90008537,17551918.75,196426384.1712,153088.88186099,39.01280561
2019-02-23,3998.916259765625,4166.2861328125,3968.726806640625,4142.52685546875,0.982793762237762,205817.0511,21.9055254948282,6061518831027.0,43088722.1701264,69618555929.8514,7.93333333333333,7190247.7828969,317926.0,2295.37762237762,385667475.0,328239.0,997572.614287563,17553825.0,157385980.2516,101166.532896895,25.43940867
2019-02-24,4145.4580078125,4210.6416015625,3793.708984375,3810.427490234375,1.04406535766423,205958.067939,22.2045952420895,6064081790460.55,41298258.2978092,70455099538.46544,10.1916666666667,7119748.03220931,307210.0,2339.02189781022,385996720.0,320446.0,953686.163606532,17555577.94117647,242874099.036,118261.491725949,29.55542146
2019-02-25,3807.00244140625,3913.707275390625,3807.00244140625,3882.6962890625,1.10952616083916,206101.157387,20.5385414603748,6071846049921.0,43162133.913638,66480397334.6589,8.70833333333333,6913971.36597182,320612.0,2354.08391608392,386317544.0,336634.0,1518114.00751512,17557325.0,400105758.6783,147376.802159774,38.85345862
2019-02-26,3878.697265625,3891.578857421875,3837.986328125,3854.35791015625,1.09290734782609,206259.895624,21.2106368166198,6071846049921.0,48595129.7908791,66682914408.125,6.78333333333333,7878415.30725483,352625.0,2276.8198757764,386654409.0,366568.0,1722456.81826808,17559226.015625,1734750235.8833,139340.307254825,35.84517142
2019-02-27,3857.479736328125,3888.802490234375,3787.058837890625,3851.04736328125,1.12512205673759,206435.718437,19.7408545583538,6071846049921.0,42558467.7050556,66537117988.5195,7.88333333333333,6801908.84662639,330936.0,2443.68794326241,387020618.0,344560.0,1407914.03962214,17561112.5,127504717.2525,123971.346626385,32.66318415
2019-02-28,3848.261962890625,3906.058349609375,3845.8212890625,3854.785400390625,1.13073727333333,206594.403196,19.7540348131607,6071846049921.0,45274965.6436762,66879362174.41275,7.525,7350871.43467336,352657.0,2452.18,387365574.0,367827.0,1540872.98206993,17562935.318791945,226984139.4655,115733.937521855,30.29594178
2019-03-01,3853.757080078125,3907.79541015625,3851.6923828125,3859.583740234375,1.05307140740741,206763.856991,22.094447065624,6071846049921.0,48896962.8951703,66920076720.70325,7.19166666666667,7830758.1178926,340691.0,2187.79012345679,387732061.0,354422.0,1372157.22033369,17564881.25,245942956.3968,116216.741361245,30.48611973
2019-03-02,3855.318115234375,3874.607421875,3832.1279296875,3864.4150390625,1.15557925757576,206934.814322,19.00503973256,6071846049921.0,39841969.766435,66830765297.69231,9.525,6565214.95545392,325699.0,2544.42424242424,388088041.0,335864.0,1464213.18189556,17566720.96153846,156175559.7436,99021.205453925,25.32153705
2019-03-03,3862.26611328125,3875.483642578125,3836.90576171875,3847.17578125,1.00358038356164,207087.128266,19.8388687552258,6071846049921.0,44067633.2265115,66754895027.5685,7.41666666666667,7016670.61795451,344512.0,2422.48630136986,388423446.0,353683.0,1447172.47836288,17568456.25,120293269.5584,81264.36795451,21.38429981
2019-03-04,3845.091552734375,3867.3818359375,3733.749755859375,3761.55712890625,1.10475397810219,207233.650833,21.3595268858544,6071846049921.0,41351135.2878909,65556841966.45766,10.675,6497311.76435429,290804.0,2220.3503649635,388777046.0,304188.0,1780642.53266606,17570225.0,79501797.9448,105861.76435429,28.45991569
2019-03-05,3759.83251953125,3903.916748046875,3745.18310546875,3896.375,1.02982518120805,207385.013301,24.900209829925,6071846049921.0,44973132.539385,66150284346.35067,7.8,7114388.35176686,271243.0,1917.55704697987,389081411.0,285716.0,2167836.63706042,17572012.5,216413666.7198,109344.601766855,29.02363002
2019-03-06,3897.0810546875,3919.510498046875,3871.460693359375,3903.942626953125,1.2356493046875,207538.368913,22.7949666833126,6071846049921.0,38634637.3492703,67448655066.28937,12.05,6388631.33749861,263453.0,2170.8046875,389365876.0,277863.0,1431566.50008297,17573743.897637796,278485172.505,149906.33749861,38.43684345
2019-03-07,3903.384765625,3939.373291015625,3894.113037109375,3911.484375,1.00844194366197,207696.703394,25.170827019364,6071846049921.0,42860300.8093468,67841705400.56332,9.64583333333333,7588198.87987363,266626.0,1989.5985915493,389644537.0,282523.0,1316690.02804753,17575417.62589928,148582990.045,154686.37987363,38.15885184
2019-03-08,3913.225830078125,3950.43212890625,3875.228515625,3901.131591796875,0.998636589041096,207839.710046,25.2172516559668,6071846049921.0,44067633.2265115,67974224490.36815,8.13333333333333,7193574.07638771,269916.0,1953.86301369863,389926079.0,285264.0,1314227.63267071,17577231.25,136348518.4222,133717.826387705,34.53420729
2019-03-09,3894.552490234375,3987.23779296875,3892.390380859375,3963.313720703125,0.882423514492754,207985.375922,29.335343463359,6071846049921.0,41652968.3921821,68341691155.24515,7.05416666666667,7087594.99280831,227835.0,1735.44927536232,390211069.0,239492.0,819715.706955175,17579014.70588235,317288682.4932,96337.3293932114,24.54420613
2019-03-10,3966.17431640625,3966.17431640625,3924.381103515625,3951.599853515625,0.783473352941177,208107.45436,31.4305885946778,6071216044486.62,41045042.9709582,68400627621.00184,6.6625,6690849.40826923,201734.0,1565.27205882353,390452439.0,212877.0,662937.080963025,17580718.75,111238999.3568,74268.158269225,19.08668276
2019-03-11,3953.740234375,3966.384765625,3889.239013671875,3905.227294921875,1.09957432394366,208214.083978,23.6731566919761,6068891541677.0,42839445.3543434,67931665741.06514,9.43333333333333,6977449.87654973,278439.0,2075.64084507042,390665188.0,294741.0,1130700.8002131,17582456.25,83936704.4613,118893.62654973,30.82179358
2019-03-12,3903.75830078125,3926.88916015625,3863.55908203125,3909.15625,1.00416113286713,208370.276762,24.7000683169799,6068891541677.0,43141131.5892332,67605453368.61796,8.54166666666667,7088005.70444551,269945.0,1997.57342657343,390960055.0,285653.0,1487057.81899102,17584236.795774646,116557011.3127,121511.954445505,31.50427651
2019-03-13,3913.04736328125,3926.59765625,3891.904296875,3906.71728515625,1.1635806962963,208513.767404,23.2114415585926,6068891541677.0,40727641.7101152,67722675284.21296,9.0,6637474.19377045,269360.0,2118.2,391245872.0,285957.0,1143591.60405347,17585975.0,209075742.7232,138799.19377045,36.04315035
2019-03-14,3905.576904296875,3946.50439453125,3901.296875,3924.369140625,1.04382661935484,208670.937417,25.3413260946652,6068891541677.0,46761366.4079101,67679394837.90323,7.5,7600598.59424684,282738.0,1935.02580645161,391532118.0,299929.0,1418473.57348493,17587787.5,159688391.1519,144536.09424684,37.56437664
2019-03-15,3926.663330078125,3968.54296875,3914.015380859375,3960.9111328125,0.987588411764706,208832.458688,25.8197478337991,6068891541677.0,46157993.9381306,68144147548.92384,7.30833333333333,7723228.79179382,279965.0,1940.98039215686,391830365.0,296970.0,1368445.67844443,17589717.798013244,168146954.5833,121466.29179382,31.12448995
2019-03-16,3963.900146484375,4077.036376953125,3961.657470703125,4048.725830078125,0.788659846625767,208983.603407,31.6249813226159,6068891541677.0,49174856.287028,70019496854.375,4.86666666666667,8496146.10726474,247067.0,1609.0,392128023.0,262267.0,851526.315275604,17591690.9375,296835128.525,90989.3574470857,22.36301366
2019-03-17,4047.719482421875,4054.1220703125,4006.4111328125,4025.22900390625,0.742798205479452,209112.15408,32.1080968762959,6068891541677.0,44046190.2939024,69702122986.04453,5.54166666666667,7297849.33901329,214572.0,1556.78082191781,392390409.0,227290.0,691444.070910068,17593618.75,184298451.339,66480.58901329,16.78071195
2019-03-18,4029.968505859375,4071.556640625,4009.1171875,4032.50732421875,0.926942732919254,209220.693718,28.1276016464015,6068891541677.0,48571483.8172485,69813090855.26729,6.21666666666667,8269486.75644039,273699.0,1810.5900621118,392617627.0,291505.0,1780600.0876155,17595531.603773586,105693358.7448,89268.006440395,22.37480548
2019-03-19,4032.69189453125,4082.216064453125,4023.8125,4071.190185546875,0.909794954022988,209369.858172,28.6581486154429,6068891541677.0,52493404.8708152,69940121192.88295,6.32916666666667,8830120.09324167,283137.0,1751.40229885057,392909089.0,304744.0,1466091.31300298,17597633.598265897,115735520.3806,89495.093241665,22.30871865
2019-03-20,4070.7939453125,4089.4619140625,4031.11083984375,4087.476318359375,0.992002372670808,209527.770331,27.2264625198396,6068891541677.0,48571483.8172485,70297797449.67021,6.55,8742662.15328318,283895.0,1894.16149068323,393213190.0,304960.0,1315366.01320607,17599742.56329114,103002102.0128,113634.443928061,27.1997923
2019-03-21,4083.953857421875,4097.35986328125,4005.1513671875,4029.326904296875,1.03964635664336,209687.90081,24.3242388359713,6068891541677.0,43141131.5892332,70360182687.51978,8.18333333333333,7388901.05848648,284060.0,2102.88111888112,393519539.0,300712.0,1470280.03096176,17601620.158450704,147543802.276,143144.80848648,35.53040752
2019-03-22,4028.5146484375,4053.90673828125,4021.54248046875,4023.96826171875,0.944549000000001,209836.651134,27.1792454610183,6068891541677.0,48571483.8172485,70038305880.43478,5.98333333333333,8113657.07200504,283205.0,1854.18633540373,393819961.0,298524.0,1753468.72734857,17603525.0,166103501.487,108013.322005045,27.14701994
2019-03-23,4022.71337890625,4049.882568359375,4015.964599609375,4035.826416015625,0.840116655172414,209988.629466,28.8525931281735,6068891541677.0,43744504.0590126,70056185471.61458,5.79166666666667,7382484.15111263,243201.0,1734.98620689655,394117664.0,251573.0,762331.228885347,17605436.631944444,67712123.9106,72427.901112635,17.94886278
2019-03-24,4035.16357421875,4040.69970703125,4006.19287109375,4022.168212890625,0.753646586666667,210109.79457,33.1598210492987,6368919654419.87,47490106.9905989,69828703028.48375,5.42916666666667,7499624.0874357,218554.0,1507.77333333333,394368579.0,226166.0,635868.661184324,17607281.25,57296676.7912,62180.337435695,15.67630252
2019-03-25,4024.11279296875,4038.8408203125,3934.03125,3963.070556640625,1.05696781756757,210223.463216,23.2713177355741,6379265451411.0,46933020.833036,69452090204.75853,9.05833333333333,7512795.86116405,309043.0,2176.96621621622,394595728.0,322191.0,1432876.79816854,17609145.91836735,48747233.8458,115433.36116405,29.20096219
2019-03-26,3969.228759765625,3985.080810546875,3944.753173828125,3985.080810546875,1.20785900746269,210379.814931,18.2139988276273,6379265451411.0,42493410.7542353,68765702311.98308,11.4375,6780907.83753621,354608.0,2734.44029850746,394917292.0,366415.0,1235355.68325044,17610909.586466167,133869301.1894,143682.837536205,36.41495629
