date,cost-per-transaction-percent_x,cost-per-transaction-percent_y,hash-rate,n-transactions-excluding-popular,difficulty,mempool-size,blocks-size,avg-confirmation-time,output-volume,avg-block-size,market-price,market-cap,n-unique-addresses,mempool-count,mempool-growth,n-transactions-total,miners-revenue,n-transactions-per-block,estimated-transaction-volume,median-confirmation-time,n-transactions,estimated-transaction-volume-usd,cost-per-transaction
2022-09-22,0.6969415446186114,0.6969415446186114,203901883.4393143,245351.0,32045359565303.0,4639337.5,428398.404824,21.154477825396963,3468487.3327136566,1.2255284843749998,18507.36,354527989566.3832,614742.0,2858.5,1127.6666666666667,766360198.0,15405709.406264087,1920.265625,116675.48022433996,7.491666666666667,245794.0,2210473679.639026,62.67732087139673
2022-09-23,0.6699140516046995,0.6699140516046995,215052767.68990183,281040.0,32045359565303.0,7940548.0,428555.294527,37.56522052006071,2872055.0901027084,1.3804169925925929,19408.63,371914375331.25,689899.0,14459.0,1965.0333333333333,766605405.0,16388196.049952148,2084.5851851851853,128501.38185746004,10.533333333333331,281419.0,2446313226.405114,58.23414925769812
2022-09-24,2.522625008102753,2.522625008102753,232575585.79796788,227727.0,32045359565303.0,1815742.5,428741.564311,10.342579699285622,1573602.1006089486,1.04380405479452,19280.58,368681865337.2445,588364.0,1338.5,1760.3666666666666,766886993.0,17641158.57969013,1561.917808219178,36598.09796722998,6.425000000000001,228040.0,699317517.3886788,77.35993062484708
2022-09-25,2.216617937926479,2.216617937926479,234168569.2623375,211743.0,32045359565303.0,1444561.0,428894.212414,12.364165059523083,1805999.893671144,0.9538612857142864,18931.79,362790102937.5,574037.0,2058.5,756.2166666666667,767115721.0,18123081.63232435,1442.2380952380952,43021.24687093001,6.191666666666666,212009.0,817600603.2540488,83.39122623305242
2022-09-26,1.0036584503994528,1.0036584503994528,238947519.65544644,258924.0,32045359565303.0,399731.0,429034.223917,17.717263501894262,3041921.6551333037,1.1799564199999992,18807.71,360546539081.25,614435.0,533.5,1725.55,767326554.0,18586164.0791014,1728.74,97110.38875897,6.683333333333334,259311.0,1851841537.4975584,71.33735862616115
2022-09-27,0.5187713109207658,0.5187713109207658,205494866.90368393,270726.0,32045359565303.0,1447764.5,429211.351255,39.84071623851552,2802125.310309138,1.4607683875968993,19227.26,368573736656.25,648681.0,2707.5,754.2,767587389.0,16499416.47586462,2101.6821705426355,161267.32774199007,9.833333333333334,271117.0,3180479746.765458,60.328257570054994
2022-09-28,0.6712655242810643,0.6712655242810643,234283743.87934905,263457.0,31419898493798.69,2746766.0,429399.727146,10.350638132977444,3245541.848859748,1.1130801733333338,19104.89,367937722425.0,620268.0,4098.0,914.85,767858377.0,18194817.839215636,1760.32,142118.7529508,6.025,264048.0,2710524700.147913,68.90723595412817
2022-09-29,0.4275372466262994,0.4275372466262994,222928606.67506388,266686.0,31360548173145.0,2125781.5,429566.807095,19.21771184375104,2775712.7277221647,1.215810685314685,19530.71,372133336387.5,652313.0,2506.5,2384.633333333333,768121601.0,17625877.85463125,1869.5244755244755,212343.86476902993,7.016666666666667,267342.0,4122653170.856393,65.93007404235492
2022-09-30,0.6289430397180551,0.6289430397180551,263461080.61598453,286241.0,31360548173145.0,661013.0,429740.405585,10.735844218750316,2587327.687655887,1.1372198106508875,19598.86,375408615681.25,717755.0,862.5,1655.2333333333331,768388327.0,20961626.892611515,1696.284023668639,170836.12977975,5.675,286672.0,3332833908.4582715,73.12059389340959
2022-10-01,1.979061099131582,1.979061099131582,282168376.2810249,241669.0,31360548173145.0,1992400.0,429932.683153,6.951934171927757,1450113.1618801192,0.9314143867403312,19427.2,371883845025.0,627906.0,2447.0,1322.0833333333333,768676279.0,22356100.356481753,1336.9779005524863,58362.53747862996,3.8333333333333335,241993.0,1129631640.2910287,92.18706334010322
2022-10-02,2.384370346518072,2.384370346518072,244753784.95094424,213344.0,31360548173145.0,328506.5,430101.305136,8.827690291067428,1197649.4389986398,0.9837532866242032,19314.69,370219027475.0,570649.0,518.0,1318.6333333333334,768916830.0,19049496.73083795,1360.8025477707006,41494.89789231,5.35,213646.0,798931959.4859155,89.16383517986739
2022-10-03,0.837197390920361,0.837197390920361,240076961.03468415,273019.0,31360548173145.0,1143049.5,430255.726189,15.251938461738906,2421937.1087675253,1.2453235649350645,19049.72,365463754971.69574,656236.0,1719.0,1067.9666666666667,769131230.0,18822692.57300482,1778.051948051948,116280.3596868,6.9625,273820.0,2248298045.0180764,68.74111669346586
2022-10-04,0.8861253973056579,0.8861253973056579,254107432.78346437,278324.0,31360548173145.0,699362.0,430447.595154,11.172361212225251,2470136.433384029,1.1114347484662572,19632.61,376313783400.0,655477.0,763.5,1727.7,769405147.0,20497223.57467133,1710.085889570552,115768.07800648,5.658333333333333,278744.0,2313129003.749914,73.53422342605161
2022-10-05,0.7967517568573236,0.7967517568573236,272814728.44850475,266632.0,31360548173145.0,521844.5,430628.321846,9.182927443936238,2144871.821332041,0.9779797542857142,20342.25,389982400750.0,644568.0,656.0,1995.3,769683973.0,22220525.211607706,1525.8342857142857,138613.61100538998,5.033333333333333,267021.0,2788889389.9968886,83.2163957576659
2022-10-06,0.9974730751355038,0.9974730751355038,247871667.56178424,277758.0,31360548173145.0,2328702.0,430799.922231,12.258699880185093,1718745.064993171,1.140855396226415,20167.79,386406613843.61145,677796.0,2921.0,1803.2833333333333,769951277.0,20238932.999599468,1749.7106918238994,100673.99511150998,6.35,278204.0,2029020482.26716,72.7485334488342
2022-10-07,0.7160012071270586,0.7160012071270586,266578963.2268246,268871.0,31360548173145.0,1845564.0,430981.756049,10.641780937394634,1779581.6874984638,1.1519270233918126,19956.49,383832476368.75,675013.0,1833.0,1975.7833333333333,770228799.0,21329735.82923857,1580.06432748538,150945.59271269996,5.816666666666666,270191.0,2979008361.5673966,78.94317660188004
2022-10-08,2.43308937476504,2.43308937476504,272814728.44850475,235197.0,31360548173145.0,484955.5,431178.245592,6.838091953993561,1452643.7094669903,0.8557131257142854,19544.82,374490367237.9376,610636.0,625.5,1774.2,770498567.0,21693311.538908795,1345.702857142857,45724.98362403001,4.083333333333333,235498.0,891595342.2797585,91.78702035553596
2022-10-09,2.825838590560089,2.825838590560089,246312726.25636423,210963.0,31360548173145.0,827613.0,431328.012477,8.442970255215632,1512885.741051015,0.883335449367089,19417.73,372314275130.2446,553851.0,1383.5,1242.9333333333334,770734933.0,19801812.92339956,1336.9493670886077,36016.910102669994,5.195833333333333,211238.0,700741117.6826907,92.8834041155756
2022-10-10,1.5608823600689885,1.5608823600689885,281762541.4868823,257892.0,33738662001569.633,1436557.5,431467.825901,8.132101218220976,2316428.003941476,1.050634654761905,19441.88,372840000345.9132,619704.0,3060.5,1655.4833333333331,770945823.0,20456350.29360484,1537.4166666666667,67844.71183578,4.75,258286.0,1310563231.2162657,79.2003836584439
2022-10-11,0.9012829159778796,0.9012829159778796,277924882.20287925,266072.0,35610794164372.0,942581.5,431642.826125,13.166854254310618,2655452.170246279,1.1113075987261147,19132.52,366792670050.0,635320.0,745.5,1474.6666666666667,771202786.0,19592269.92610003,1697.1401273885351,113902.57116515,6.433333333333334,266451.0,2173820182.1836033,73.06486291614003
2022-10-12,0.7927522721315727,0.7927522721315727,242520438.6101558,260845.0,35610794164372.0,1199668.0,431818.439623,17.966804454550577,2379349.684720743,1.2116567372262772,19049.64,365564955525.0,646003.0,2240.5,975.4666666666668,771470633.0,16543247.306288254,1906.5401459854015,109177.92825226,8.116666666666667,261196.0,2086811717.5881877,63.336526234277144
2022-10-13,0.7214009057757234,0.7214009057757234,253141771.68797284,280697.0,35610794164372.0,4123225.0,431984.514384,42.15053221347002,2738882.9441652996,1.3480974125874128,19156.21,367441498750.0,691476.0,7597.5,1349.7333333333331,771731999.0,17339850.420349475,1965.6853146853148,126550.70381975008,9.316666666666666,281093.0,2403635798.2811112,61.68723668091868
2022-10-14,0.8284091802211268,0.8284091802211268,276154660.02324307,284295.0,35610794164372.0,3589776.0,432177.332547,19.44044188152964,1979394.524742859,1.3204857499999996,19383.33,371160059025.0,694651.0,2159.5,1710.0166666666669,772013936.0,19349674.895805754,1824.6666666666667,119402.10150326,7.533333333333333,284648.0,2335762972.911618,67.97755436822234
2022-10-15,1.9647888398892144,1.9647888398892144,269073771.3046984,241484.0,35610794164372.0,1213741.5,432383.441981,11.733057959293347,897539.1078840513,1.0648617171052637,19184.71,367975968400.0,612380.0,1370.0,1006.5666666666668,772297921.0,18603429.731474027,1590.5131578947369,49417.1755338,5.5875,241758.0,946841174.6741695,76.86351280605055
2022-10-16,2.5223644764904596,2.5223644764904596,254911993.867609,212648.0,35610794164372.0,1476979.0,432545.122197,12.617641289155058,836631.3579371872,0.9598758472222224,19063.1,365788454850.0,558957.0,1553.0,1307.0,772538971.0,17640377.301598247,1478.6041666666667,36499.8605574,6.270833333333334,212919.0,699358774.9119637,81.84992321675497
2022-10-17,0.9022287256779636,0.9022287256779636,265533326.945426,260142.0,35610794164372.0,1059019.0,432683.291306,22.989826430052197,1527703.4443137392,1.142144326666667,19265.53,369565143750.0,613662.0,1714.5,1327.0833333333333,772752138.0,18438405.724884216,1736.4733333333334,105025.23841749,6.475,260471.0,2043650927.987136,70.78870862738736
2022-10-18,0.5887397566770673,0.5887397566770673,251371549.5083366,257231.0,35610794164372.0,1910691.5,432854.646375,28.521382242175388,2248936.216591104,1.3007113521126763,19548.97,374819943750.0,615413.0,2580.5,1109.7666666666669,773013007.0,17605946.973579727,1814.7464788732395,153222.1593874299,7.833333333333334,257694.0,2990446419.475771,68.32113659448697
2022-10-19,0.8513600128463172,0.8513600128463172,267303549.1250622,263133.0,35610794164372.0,13961150.5,433039.317396,46.43618605985021,2344968.418260424,1.3734424370860927,19330.74,370885572050.0,612805.0,5754.0,1860.0333333333333,773270316.0,18709672.39499181,1745.1456953642385,114257.30915332,7.316666666666666,263517.0,2197621700.887798,70.29034212194071
2022-10-20,0.9959641118937184,0.9959641118937184,256682216.04724517,263630.0,35610794164372.0,3337300.5,433246.645164,22.42467787178904,1777927.965661052,1.22090355862069,19125.65,367028646725.0,633545.0,2470.0,1100.9666666666667,773533756.0,17832142.511155218,1820.593103448276,93549.67684794002,6.683333333333334,263986.0,1790440267.6969275,67.44737811818787
2022-10-21,1.2094371690403336,1.2094371690403336,276154660.02324307,270408.0,35610794164372.0,2551558.5,433423.910484,12.039546940731716,1862711.191530962,1.1408685000000005,19046.83,365626300650.0,671089.0,5607.0,867.4166666666666,773799157.0,18823653.62509549,1735.5192307692307,81538.80232281,5.616666666666667,270741.0,1556397811.0604718,69.52642423975493
2022-10-22,1.670842985060318,1.670842985060318,240750216.4305196,232837.0,35610794164372.0,1863219.0,433601.753131,16.19347485525182,1261099.294643949,1.1216811911764704,19171.34,367889632500.0,598580.0,2510.0,1430.8166666666666,774068083.0,16486650.38267194,1713.9485294117646,51422.25094386996,6.779166666666667,233097.0,986726492.5600872,70.72871114888626
2022-10-23,2.1782086554390077,2.1782086554390077,274506216.9071191,217609.0,35626599175758.016,1066273.0,433754.35026,13.004968522606708,1297836.7858057516,0.927848832258065,19205.45,368750148250.0,582380.0,1681.0,668.9833333333333,774302087.0,18817002.899194233,1405.625806451613,44768.293837399986,5.333333333333333,217872.0,863875132.0819519,86.36723809940806
2022-10-24,0.8601415129242529,0.8601415129242529,249031192.74934924,264113.0,36835682546788.0,1519045.5,433898.052301,29.361857454557143,1844797.6466453776,1.2878035514705892,19565.91,375791471718.75,629949.0,1803.0,1704.9666666666667,774519334.0,16704131.75423753,1944.75,100242.51295126004,8.35,264486.0,1942021342.2147148,63.15696011977016
2022-10-25,0.7518975720655509,0.7518975720655509,223395628.7898574,248187.0,36835682546788.0,1591413.5,434073.285443,31.739028623535116,1891425.340954984,1.1976668442622946,19338.9,371106919625.0,601629.0,2658.5,1830.25,774784045.0,15262936.713037344,2037.2131147540983,102927.49929828,8.0,248540.0,2029922329.8604708,61.41038349174114
2022-10-26,0.4213178025810444,0.4213178025810444,283822315.2658024,304945.0,36835682546788.0,15224428.5,434219.472261,63.04698999783631,2570391.3850524626,1.378651135483871,20101.27,385782315450.0,683262.0,21963.5,974.7,775033812.0,20391787.49715678,1974.6387096774197,235017.04028766992,8.35,306069.0,4840001389.030845,66.62480518169687
2022-10-27,0.6479912899420804,0.6479912899420804,247200081.03795695,267614.0,36835682546788.0,2086348.5,434433.075182,30.24384455920252,2653049.6426012316,1.2746355407407404,20772.36,399580426600.0,648360.0,2506.5,1609.0,775339438.0,17781054.472137854,1985.148148148148,133043.22527371996,8.133333333333333,267995.0,2744026771.367125,66.34845602394766
2022-10-28,0.9740574619617968,0.9740574619617968,291146762.1113715,282729.0,36835682546788.0,1814538.0,434605.220521,21.285982413250174,1819986.147359374,1.149426201257862,20288.52,389599409268.75,679257.0,2342.5,906.7166666666668,775607520.0,20657842.562491424,1780.0943396226414,103848.7784224,6.066666666666666,283035.0,2120803275.9058769,72.98688346844533
2022-10-29,1.377951463213558,1.377951463213558,261848974.7290952,252375.0,36835682546788.0,2154341.0,434787.841012,14.859007474807523,1846580.7331104984,1.1329760349650342,20601.63,395645914562.5,668004.0,1620.0,1897.2666666666669,775889494.0,18889102.554937232,1766.86013986014,65975.69104714999,6.8,252661.0,1370810442.8355875,74.7606577783561
2022-10-30,2.0607223245151505,2.0607223245151505,247200081.03795695,221866.0,36835682546788.0,1416736.5,434949.842444,18.749509863976375,1323024.3160765,1.1389616740740744,20816.16,399848420031.25,594597.0,1118.0,1117.45,776142215.0,17765496.375039846,1645.4666666666667,41546.18391372,6.533333333333333,222138.0,862100447.192454,79.97504422944226
2022-10-31,0.8227407682424837,0.8227407682424837,316782326.0708633,283791.0,36835682546788.0,707893.0,435103.655948,8.80681605980182,2101561.4841118557,1.0802008150289018,20628.5,396295937125.0,667561.0,759.5,2066.016666666667,776364220.0,22491183.834946457,1642.3410404624278,133421.56382633996,5.566666666666666,284125.0,2733690209.9784727,79.15946796285597
2022-11-01,0.7344995693077233,0.7344995693077233,263680086.4404874,275835.0,36835682546788.0,1565541.0,435290.647886,18.850883304253287,2112775.542126166,1.3080747430555557,20499.29,393458213212.5,666319.0,1511.5,1334.05,776649456.0,19035680.24022811,1918.0,126346.06091022004,6.775,276192.0,2591653015.966983,67.94404851473624
2022-11-02,0.6675721287676852,0.6675721287676852,223395628.7898574,257128.0,36835682546788.0,2190832.5,435478.807493,25.95364610159443,2461202.9228104325,1.252918754098361,20486.26,393515053125.0,630399.0,2032.5,1476.6166666666666,776924556.0,15923465.095997136,2110.3852459016393,116834.66591762,8.925,257467.0,2385280093.312358,61.846625377221685
2022-11-03,1.0377085571133868,1.0377085571133868,300302320.6683329,296695.0,36835682546788.0,12431801.5,435631.87534,28.89552433224632,3427399.934423203,1.1789289817073167,20153.99,387099817093.75,716406.0,15618.5,1529.15,777182883.0,21427249.233947724,1811.2134146341464,101906.65208033002,6.841666666666667,297039.0,2064861958.308632,70.93847204125
2022-11-04,0.3451720689685705,0.3451720689685705,236213410.7696033,281182.0,36835682546788.0,2945747.0,435825.130416,30.287931263476516,3677486.708537386,1.3512702868217052,20208.16,388233949556.25,689430.0,4557.5,1149.85,777479941.0,17095479.28911212,2182.2868217054265,238035.06128571005,9.7,281515.0,4952741205.334531,60.726708307238056
2022-11-05,1.4571995816074192,1.4571995816074192,276497868.4202333,256905.0,36835682546788.0,9035064.0,435999.472603,25.63175726473204,1912637.8599863176,1.1651228807947012,21152.93,406335194250.0,648416.0,7951.5,1697.0333333333333,777761322.0,20477935.245340105,1703.2980132450332,65835.42060695,6.0,257198.0,1405293791.173831,79.61934091765917
2022-11-06,1.2313608665703095,1.2313608665703095,250862304.46074155,223131.0,36835682546788.0,1171839.5,436175.576616,12.975748362535253,3904182.570971956,1.0726571970802918,21292.67,409196678993.75,577334.0,850.0,2466.7833333333333,778017606.0,18479805.99848374,1630.6861313868612,70645.36961165,7.1,223404.0,1500762814.556163,82.719226148519
2022-11-07,0.4943596048932915,0.4943596048932915,263186945.48747677,264497.0,36766791551487.06,1132360.0,436322.265352,17.727386572767575,3924826.372319456,1.1820038611111112,20920.33,401899633000.0,643216.0,1379.5,1607.1166666666666,778241620.0,19052783.19726433,1839.3680555555557,185616.56259719995,6.808333333333334,264869.0,3854033179.2232313,71.93285434408831
2022-11-08,0.3883703394741761,0.3883703394741761,297875786.9173795,295383.0,36762198818467.0,5051398.0,436492.549435,23.695941738121395,2127550.488696613,1.2245238098159508,20598.44,395716500350.0,719305.0,7853.5,1316.6666666666667,778505900.0,20378818.583838027,1814.588957055215,270411.1954656301,6.75,295778.0,5247264405.265705,68.8990343563011
2022-11-09,0.2673037926130674,0.2673037926130674,272291363.5011629,291743.0,36762198818467.0,1330455.5,436692.111365,19.78796036341361,3710317.251600004,1.3109500604026854,18540.11,356373049831.25,754032.0,1854.5,1168.3666666666666,778802280.0,16756916.904897427,1961.510067114094,362299.66412028007,7.033333333333333,292265.0,6268866124.602172,57.3346685538721
2022-11-10,0.2928615431836758,0.2928615431836758,268636445.8702748,292324.0,36762198818467.0,6916228.5,436887.416061,27.62312682478782,3918655.7651363993,1.321115013605442,15856.95,305770961300.0,774942.0,8940.0,1698.85,779093802.0,15963715.77419244,1992.047619047619,321448.46821203,7.516666666666667,292831.0,5450942995.332227,54.51511545632956
2022-11-11,0.2922649179806691,0.2922649179806691,244879481.2695022,284025.0,36762198818467.0,3502920.0,437081.795458,20.4634484549329,4083747.7806559545,1.3116794477611942,17550.23,335820675881.25,747386.0,5780.0,1010.0166666666668,779388225.0,14900952.885684296,2122.8880597014927,299211.35520998004,8.266666666666666,284467.0,5098440479.49329,51.227148259365705
2022-11-12,0.60345137681638,0.60345137681638,305185622.17915577,238788.0,36762198818467.0,362617.5,437257.629871,11.693918444027393,2511160.2204935485,1.0770087485029944,16990.26,327385184493.75,677645.0,619.5,2054.516666666667,779671535.0,17874099.03663277,1432.6586826347304,175351.8093845499,4.883333333333334,239254.0,2961978333.8520007,74.70762886569408
2022-11-13,0.917527213095694,0.917527213095694,235742187.19228196,226625.0,36762198818467.0,1353500.5,437437.312859,19.05434512869963,3371576.6816561674,1.210634914728682,16776.4,323043238000.0,656286.0,2421.0,891.8166666666667,779911639.0,13715309.636890972,1764.6821705426355,89737.34661081001,8.05,227644.0,1494812299.9661405,60.24893973437021
2022-11-14,0.3213345236287775,0.3213345236287775,224777434.2996177,241912.0,36762198818467.0,4847092.0,437593.520326,22.25608739590555,3181831.0516961063,1.2942969756097555,16310.3,314817122143.75,661596.0,5103.0,1008.9166666666666,780139335.0,13223056.11507164,1970.861788617886,249897.19591568003,9.1,242416.0,4115043713.8673615,53.327375847199704
2022-11-15,0.5680956424774476,0.5680956424774476,283256116.39382714,282641.0,36762198818467.0,135478786.0,437752.9741,70.97303624547078,2704574.949456217,1.335959690322581,16587.96,319343479350.0,703644.0,23576.5,1721.0,780381627.0,16924308.163784713,1826.3870967741937,177005.40231981996,7.6,283090.0,2979130079.220169,59.78419641733976
2022-11-16,0.452075697499807,0.452075697499807,274118822.31660694,267941.0,36762198818467.0,139936852.5,437959.974832,142.86994278205225,2197904.1846294017,1.3095630199999997,16873.56,324353781162.5,670368.0,11313.5,1786.7833333333333,780665460.0,16237808.60992938,1789.1533333333334,215719.93325205,7.4541666666666675,268373.0,3591834000.308391,60.50462829692026
2022-11-17,0.3857224401947334,0.3857224401947334,252189316.5312784,248080.0,36762198818467.0,103512165.0,438156.177888,235.80273633277412,1608293.9950869407,1.3021999347826083,16662.24,319913035337.5,636467.0,23937.0,1037.05,780932509.0,15097004.518378556,1800.4710144927535,235655.2621829801,7.541666666666666,248465.0,3913955462.574792,60.25401314827246
2022-11-18,0.238412439118044,0.238412439118044,254016775.34672245,281722.0,36762198818467.0,89374511.0,438336.177138,228.39633384030031,1797707.168834353,1.3698237913669065,16682.44,323654186700.0,697975.0,44965.0,2553.5333333333333,781181771.0,15266118.620391032,2029.431654676259,380947.7186937702,9.1,282091.0,6403239141.743098,54.117708896742656
2022-11-19,1.2473306666635389,1.2473306666635389,268636445.8702748,260349.0,36762198818467.0,64836438.5,438526.196304,565.8166490081131,1188723.0113534098,1.4969349047619045,16683.22,320537412062.5,647807.0,34309.0,1021.4666666666668,781462506.0,15732345.425249888,1773.428571428571,75805.57166116002,7.65,260694.0,1261281057.6791189,60.34793829259549
2022-11-20,1.200570231251958,1.200570231251958,272375605.3694332,229632.0,36773572356982.41,19183395.5,438746.509408,118.66581870418376,1633639.7550753946,1.424174744966443,16687.8,320744861718.75,595776.0,8651.0,901.9,781725443.0,15982750.015998334,1543.1073825503356,80289.29798826,7.233333333333333,229923.0,1331263228.0854974,69.27095981414624
2022-11-21,0.5202675296465125,0.5202675296465125,236949653.97082296,270424.0,36950494067222.0,2488122.5,438958.509489,29.843136229248692,1744871.1383014452,1.4224287286821715,16260.41,311326844350.0,661220.0,3708.5,1528.0166666666669,781954122.0,13533870.26017263,2099.062015503876,162515.32541552995,10.133333333333333,270779.0,2601329025.735664,49.44656241956775
2022-11-22,0.4909659267796949,0.4909659267796949,231439196.90173405,252872.0,36950494067222.0,3414710.0,439142.07681,19.98658574284423,1528416.0096948573,1.4230335317460314,15759.61,302905064343.75,623451.0,1164.0,1670.7833333333333,782224535.0,12966806.15387219,2009.8015873015872,165187.9453408401,8.458333333333332,253235.0,2641080662.954158,51.20463661765629
2022-11-23,0.4515830501392001,0.4515830501392001,258991482.2471786,273627.0,36950494067222.0,10235730.0,439321.399638,32.352408408614984,1271249.922801923,1.474427063829787,16194.75,311602458706.25,696412.0,14660.0,1092.5,782478943.0,15202435.491253069,1943.241134751773,204711.54136666004,7.783333333333333,273997.0,3366476108.1194096,54.48647730124785
2022-11-24,0.8136331654979894,0.8136331654979894,236949653.97082296,254318.0,36950494067222.0,20263256.5,439529.234368,61.32367207330852,929311.3968511923,1.5717014186046514,16606.77,319226063187.5,642832.0,8308.5,1697.6666666666667,782751591.0,13846331.44830637,1973.9457364341083,102490.43911741996,9.233333333333333,254639.0,1701790442.6046393,54.37631882117967
2022-11-25,0.605661310252914,0.605661310252914,225928739.8326452,258061.0,36950494067222.0,12369326.0,439731.955444,69.34813440534053,1517766.1015952455,1.506700536585366,16592.67,319104943712.5,640008.0,5243.0,1249.2166666666667,783006119.0,13127718.390905542,2100.3333333333335,131464.53581095004,9.3,258341.0,2167501567.0760984,50.81546634450413
2022-11-26,0.9665241298039842,0.9665241298039842,200213273.51023027,229468.0,36950494067222.0,16538118.0,439917.422995,101.87251169258046,794920.3345765442,1.5199759816513767,16507.44,317426612475.0,598183.0,9918.0,757.6333333333333,783266175.0,11674337.0162286,2107.6605504587155,73006.08261423999,13.733333333333333,229735.0,1207868138.6460793,50.81653651480445
2022-11-27,1.5468236988903206,1.5468236988903206,249807387.1320305,222409.0,36950494067222.0,5689787.0,440083.195055,15.9209779738795,693341.9995760687,1.1504716102941177,16453.47,316323239125.0,568789.0,5313.5,1249.7166666666667,783494064.0,14358617.123247962,1637.2941176470588,56089.66305967997,6.816666666666666,222672.0,928264619.5263704,64.48326293044461
2022-11-28,0.9197492565874942,0.9197492565874942,255317844.20111936,262299.0,36950494067222.0,1764554.5,440239.608274,18.14632614784024,988137.3833619938,1.336178187050359,16420.2,316798475175.0,630827.0,2688.5,814.2333333333333,783718774.0,14875224.88563531,1889.4676258992808,99726.42219166,6.716666666666667,262636.0,1617313064.3047447,55.368628090863886
2022-11-29,0.591785504867648,0.591785504867648,240623292.0168823,271049.0,36950494067222.0,2724404.5,440425.325427,20.403361131717283,943505.6675236494,1.3612361221374047,16208.96,311623554275.0,658815.0,4546.5,1030.9833333333331,783981201.0,13816257.51734792,2072.610687022901,142246.02233415004,8.7,271512.0,2334673188.7997,50.8863605194169
2022-11-30,0.7072499746934744,0.7072499746934744,253481025.1780897,270873.0,36950494067222.0,5091300.5,440603.839698,28.471584874578244,867578.712561914,1.2482112971014487,16432.73,316211244525.0,656181.0,3990.0,1656.2166666666667,784251765.0,15034912.97575721,1966.782608695652,125676.97722498,7.75,271416.0,2125827290.735983,55.39435028059219
2022-12-01,0.6577023050634695,0.6577023050634695,281033310.52353424,284960.0,36950494067222.0,9473874.5,440775.806726,30.34599596230137,891519.367442129,1.255363392156863,17170.62,330218390625.0,704310.0,10564.0,1609.0833333333333,784523627.0,17271537.924430106,1865.797385620915,153818.75623677997,6.783333333333333,285467.0,2626041872.0538573,59.78213799697518
2022-12-02,0.6236410639965384,0.6236410639965384,229602377.8787045,271272.0,36950494067222.0,6416235.5,440967.959588,34.25763624163552,814875.1287351571,1.3924808799999993,16971.57,326390409000.0,686664.0,7937.5,1196.0333333333333,784809472.0,13741034.33903842,2173.8,129873.89691509,9.15,271725.0,2203356246.456967,50.56963598873279
2022-12-03,1.6692535345323432,1.6692535345323432,240623292.0168823,250523.0,36950494067222.0,12977211.5,441141.961233,38.634956953153896,686948.1327285091,1.3185752137404585,17091.23,328518186062.5,650867.0,15497.5,1839.5166666666669,785080425.0,14299138.04252222,1915.6564885496184,50410.066004050015,8.133333333333333,250951.0,856618706.9077111,56.97980100705803
2022-12-04,1.8772321370171912,1.8772321370171912,257154663.22414896,219408.0,36950494067222.0,5466457.0,441314.733344,15.836770007795248,561992.0040751582,1.0863777,16894.23,325629407350.0,570337.0,4813.0,771.05,785331948.0,15184340.833291631,1570.071428571429,47497.93899903002,5.6875,219810.0,808868574.8486406,69.07939053405957
2022-12-05,0.8561434340867755,0.8561434340867755,268175577.36232677,273597.0,36950494067222.0,1503394.5,441466.689456,15.319951881362902,922708.7354684426,1.246357904109589,17117.57,329258439675.0,654949.0,1691.5,850.2,785550998.0,16039165.97540702,1877.150684931507,109105.11375510004,6.758333333333333,274064.0,1873420426.626942,58.52343239318926
2022-12-06,0.604076398038259,0.604076398038259,231289584.01772717,261943.0,34464833739061.23,1950989.5,441648.592482,25.056312273647723,806304.5718507229,1.3289437259259254,16967.02,327005466437.5,637825.0,1771.0,1714.25,785824548.0,14725089.485199375,1943.9851851851852,143476.32770075,9.833333333333334,262438.0,2437620395.867009,56.1088313628338
2022-12-07,1.2807422441922054,1.2807422441922054,292794732.7377177,271857.0,34244331613176.0,5251439.5,441828.129927,16.24248220289473,894608.8607571822,1.0295061976744189,17085.45,328654051687.5,652144.0,4817.0,1213.3,786087477.0,18475685.995101217,1583.3023255813953,85391.09689079002,5.341666666666667,272328.0,1442576449.6238878,67.84350487317212
2022-12-08,0.9278167247983432,0.9278167247983432,284283257.94883054,263331.0,34244331613176.0,265014.0,442004.099924,8.01330931358288,942080.832787586,1.004454652694611,16836.05,323904043387.5,646079.0,408.0,1186.6166666666666,786358258.0,17938099.11542059,1579.868263473054,113981.26200627994,4.816666666666666,263838.0,1933366648.388383,67.98906569721038
2022-12-09,0.9497718281545584,0.9497718281545584,258748833.5821692,264451.0,34244331613176.0,1848310.5,442172.931203,10.407802715562363,881416.3850032636,1.180113157894737,17234.58,331978326000.0,662365.0,1980.5,1425.0166666666669,786623545.0,16800417.04720075,1747.8157894736842,102828.66965412,6.35,265668.0,1768889805.8646967,62.85652250133099
2022-12-10,1.7962044470172531,1.7962044470172531,262153423.49772403,238339.0,34244331613176.0,48900393.5,442352.479751,81.18268611459648,675374.8720834216,1.2850532597402602,17128.55,329533370950.0,617455.0,9990.0,1329.9833333333331,786890447.0,17384313.195406716,1569.2727272727273,56386.77915531,6.425000000000001,241668.0,967835995.7450732,69.95417969259474
2022-12-11,2.1180012639073373,2.1180012639073373,250237358.793282,217385.0,34244331613176.0,549099.5,442549.803458,8.317351746018241,629574.6375548412,0.9720994421768708,17124.99,329472944062.5,570664.0,591.5,927.4,787130312.0,15911653.689838964,1481.5510204081634,43753.425011329986,5.033333333333333,217788.0,751257988.4152089,73.06028656234027
