date,Cost % of Transaction Volume,Hash Rate,Number of Transactions Excluding Popular Addresses,Difficulty,Mempool Size,Blockchain Size,Average Confirmation Time,Output Value,Average Block Size,Market Price (USD),Market Capitalization,Number Of Unique Addresses Used,Mempool Transaction Count,Mempool Size Growth,Total Number of Transactions,Miners Revenue,Average Number Of Transactions Per Block,Estimated Transaction Value,Median Confirmation Time,Confirmed Transactions Per Day,Estimated USD Transaction Value,Cost per Transaction
2017-07-24,1.19938319190106,7118783.25355338,234998.0,804525194568.0,20658920.5,126423.017258,25.1082828129187,2393466.60029192,0.894424112359551,2748.36,45326710140.0,469353.0,4734.0,1389.61666666667,241390426.0,6819394.90780593,1348.7191011236,205988.70116104,10.95,240072.0,568575160.453683,27.7038870450733
2017-07-25,0.693967922682636,5918988.32317922,238500.0,804525194568.0,6106311.5,126582.224779,32.1134541390161,7336256.31276611,0.934254324324324,2759.58,45833459280.0,511832.0,4638.5,1520.2,241630558.0,5561050.82150866,1648.89189189189,302325.97654304,14.525,244036.0,801341191.680963,22.1030092628635
2017-07-26,0.740099035546483,5878995.15883341,232701.0,804525194568.0,28331229.0,126720.426224,23.2014465977688,3704928.86247152,0.967338823129251,2564.3,42155972100.0,460147.0,5899.5,1401.51666666667,241874307.0,5002271.53846552,1618.04761904762,271020.03428842,9.15,237853.0,675892184.452299,21.0309373372021
2017-07-27,0.679643864636386,6585327.48529789,220311.0,836351931635.429,12479518.5,126862.687426,11.4311408939436,2481256.08559529,0.923606636363636,2516.93,41676410692.5,443426.0,2953.5,880.583333333333,242112035.0,5771434.9816966,1463.43506493506,330989.88884665,8.48333333333333,225369.0,849185180.945369,23.996652869721
2017-07-28,0.436331711707103,6414280.01814729,240817.0,860221984436.0,5897320.5,127004.930335,16.7378902368792,4203872.08972432,0.916863406666667,2656.53,43858907705.0101,487087.0,2964.5,945.85,242337725.0,5722925.45554355,1648.04666666667,478316.59613193,8.23333333333333,247207.0,1311599707.74372,23.0854347909397
2017-07-29,0.623732462661475,6713613.08566083,205225.0,860221984436.0,7586085.0,127142.45902,56.1275270055099,4134542.02443439,0.872203152866242,2784.8,45834213836.8347,416823.0,6347.5,1522.78333333333,242585209.0,5834980.15888111,1344.8025477707,345050.89030479,12.875,211134.0,935494063.269237,27.2541636137281
2017-07-30,0.462844619857646,6285994.41778435,180109.0,860221984436.0,4540113.0,127279.395674,18.5395967047502,8866222.52448175,0.810337360544218,2704.53,44365264875.0,386559.0,1919.5,860.833333333333,242795900.0,5356955.02068304,1252.68707482993,431787.1651918,12.375,184145.0,1157398139.86185,28.7009971801478
2017-07-31,0.326440722681008,6200470.68420905,225772.0,860221984436.0,6544902.5,127398.514581,34.4973522684964,2947402.79044772,0.926722013793103,2738.92,44993455171.8063,485989.0,10928.5,2121.75,242981228.0,5611505.18567494,1593.18620689655,621420.58983615,17.225,231012.0,1718996680.19005,23.9337421550582
2017-08-01,0.386738007293174,6371518.15135964,130345.0,860221984436.0,3685312.0,127532.888374,25.143802908512,2633798.15211865,0.725291630872483,2862.9,46927999400.0,301132.0,2212.0,827.016666666667,243211529.0,5340232.19381795,885.06711409396,505161.32127589,11.75,131875.0,1380839765.70984,40.4946517066764
2017-08-02,0.391755867234631,6499803.75172259,201841.0,860221984436.0,8285721.0,127640.953573,10.9743585824905,2820428.45897889,0.878083467105263,2731.34,44999862911.25,403176.0,1296.5,934.0,243343135.0,5580585.36103613,1377.11184210526,525154.8401893,12.3,209321.0,1424505879.24285,26.5014002528108
2017-08-03,0.535791466855738,5901137.61669551,205843.0,860221984436.0,9447035.0,127774.425257,36.7725779924063,2133227.07862107,0.868854710144928,2699.39,44757778663.75,427729.0,2348.0,918.983333333333,243552842.0,5137047.94922252,1543.60144927536,349257.56106959,11.1166666666667,213017.0,958777484.712287,23.8355973887459
2017-08-04,0.564297406116492,7654374.1549891,229312.0,860221984436.0,29481756.0,127894.328284,47.800262170703,2329716.15325997,0.924147648044693,2790.0,45959381203.75,467901.0,8873.5,2121.03333333333,243765174.0,6640166.26029489,1317.27374301676,416334.92143627,6.6,235792.0,1176713943.44919,28.1611176812398
2017-08-05,0.764589406345019,7568850.42141381,232353.0,860221984436.0,26419803.0,128059.74986,49.7972069887459,1958602.78141459,0.881231593220339,2856.52,47184135460.0,463850.0,8527.0,1897.93333333333,244000446.0,7486508.3617512,1354.6384180791,311119.60604957,10.375,239771.0,979154079.251385,30.725981768209
2017-08-06,0.572619839641628,5986661.3502708,193455.0,860221984436.0,526149.5,128215.537858,11.4830596178106,1759850.47466038,0.786434007142857,3250.77,53724176187.5,408436.0,832.5,1000.55,244240858.0,5937807.54411719,1425.90714285714,321040.55690193,12.425,199627.0,1036954560.95851,29.7445112340374
2017-08-07,0.503590291616295,6542565.61851024,241118.0,860221984436.0,8273471.5,128325.829627,12.7087175050468,2359919.57315276,0.943697823529411,3210.2,53136140587.5,512718.0,5044.5,1258.85,244440981.0,6910134.93728859,1627.46405228758,412526.26948735,7.7,249002.0,1372173977.9991,26.9836497789359
2017-08-08,0.614760819851939,7012946.15317437,265704.0,860221984436.0,47058217.0,128470.215276,39.1066861363269,2700000.25991313,0.979247707317074,3380.5,56012809248.6781,587788.0,19948.5,1762.61666666667,244690320.0,7561715.6925808,1680.32926829268,360275.33482536,12.05,275574.0,1230025637.35308,27.4398734734801
2017-08-09,0.800520169395836,6333394.73736857,253174.0,888074709977.536,44007114.5,128630.800826,121.092667482756,2423175.59803591,0.954165920289855,3408.75,56450012779.1537,532300.0,22975.5,1372.55,244965312.0,6474128.57297675,1890.97826086957,241840.87304808,11.7,260955.0,808740219.23306,24.520613620437
2017-08-10,0.668419187525118,6149818.07831441,249804.0,923233068448.0,47583258.5,128762.485772,136.829241927535,2835042.93782618,0.981281641791045,3340.28,55226660475.0,550475.0,25492.5,1154.4,245225550.0,6425354.78193725,1925.11194029851,283154.1912733,13.1666666666667,257965.0,961276232.318779,24.4984473681818
2017-08-11,0.762881560983401,6608759.72594982,273509.0,923233068448.0,52407211.5,128893.978658,109.136452025501,3229999.64436034,0.967170902777778,3413.41,56240420425.0,580988.0,31294.0,1201.78333333333,245484259.0,7518972.01439316,1972.22916666667,281059.66539975,11.9333333333333,284001.0,985601487.693678,25.5213482490476
2017-08-12,0.840296738521305,6195712.24307795,252439.0,923233068448.0,57331211.0,129033.251271,77.8652612250771,2414521.11750094,0.97991502962963,3650.0,60261455830.0,530700.0,25461.5,1187.6,245767643.0,7177458.75281039,1929.78518518519,225972.98654355,19.4583333333333,260521.0,854157635.484909,27.5504038170066
2017-08-13,0.91645830653254,6792336.38500398,254611.0,923233068448.0,10946654.5,129165.538745,249.174478363561,2243479.26248682,0.983320155405406,3868.52,63941305690.0,516471.0,4751.5,1045.48333333333,246028376.0,8678087.32745057,1779.12162162162,233321.31147296,8.45,263310.0,946915671.514233,31.8811735719214
2017-08-14,0.917429832020705,5966241.41926025,247068.0,923233068448.0,26245903.0,129311.071077,136.554470287789,2822187.04217326,0.955262761538461,4073.76,67306332111.9866,542910.0,5967.0,1229.25,246291824.0,7951134.22504383,1964.32307692308,206946.35737434,17.375,255362.0,866674915.893119,30.6214466860145
2017-08-15,0.778620256947617,6975913.04405814,300436.0,923233068448.0,46538308.0,129435.255265,175.533867296126,2679106.22240752,0.975069901315789,4315.66,71449360818.5878,650900.0,37859.5,1358.11666666667,246547545.0,9519693.7153427,2046.06578947368,292312.14019635,15.05,311002.0,1222636276.20764,30.4737466479167
2017-08-16,0.881392372033243,5966241.41926025,266961.0,923233068448.0,52442566.5,129583.465862,118.118061467933,2954985.44512969,0.966727707692308,4179.97,69173994266.25,543437.0,39935.0,1279.58333333333,246858345.0,8485087.62084421,2114.35384615385,230750.79726368,14.25,274866.0,962691292.786022,30.1050832922743
2017-08-17,0.859546572668978,8215055.49267373,337055.0,923233068448.0,62108481.0,129709.140447,578.87856305164,2790880.55218691,0.978681603351955,4375.8,72684339236.25,631516.0,50055.5,1104.81666666667,247133508.0,11714248.9006644,1940.32960893855,313093.6035271,8.65,347319.0,1362840510.69978,32.5335254290573
2017-08-18,0.808384925148502,6838230.54976752,301243.0,923233068448.0,42250253.5,129884.324518,63.1999346112396,2669279.00876071,0.959987362416107,4279.79,70645986617.3759,580733.0,17473.5,2556.43333333333,247480589.0,9384491.83962616,2095.63758389262,276511.88228598,14.425,312250.0,1160893968.66254,29.8672271452455
2017-08-19,0.685760767061159,6930018.8792946,258336.0,923233068448.0,47565793.5,130027.361499,148.988453578539,2352589.93866998,0.966455158940397,4104.71,67728179851.25,535351.0,19729.0,2370.61666666667,247792474.0,8768479.01278978,1767.09933774834,313472.69392998,9.91666666666667,266832.0,1278649849.03806,32.8614222161876
2017-08-20,1.00537559494185,5966241.41926025,203607.0,923233068448.0,49068761.0,130173.296375,106.906512893305,1783558.84045679,0.961449,4146.09,67441926532.5,444726.0,11944.5,1028.95,248059981.0,7630711.0097859,1621.93846153846,185475.61620575,11.9333333333333,210852.0,758991072.40884,35.5604845178853
2017-08-21,0.856640796897966,5277828.94780714,227242.0,923233068448.0,42858008.5,130298.285653,47.6664416835902,2497994.70442614,0.976487,4054.6,67207396905.0,501756.0,16028.5,1526.5,248269707.0,6995369.37030488,2058.88695652174,202649.23936119,13.8166666666667,236772.0,816604742.108505,29.544749253733
2017-08-22,0.671016388279493,4084580.66395509,189037.0,923233068448.0,69451813.0,130410.581741,76.5237889097203,1843217.52772625,0.998175235955055,3986.28,66046962783.75,419159.0,38906.5,1125.71666666667,248507661.0,5699902.8638271,2205.42696629213,215933.01456173,28.95,196283.0,849443167.616491,29.039207999812
2017-08-23,0.998438490470506,7297172.19740292,305147.0,923233068448.0,94544180.5,130499.420031,325.863429669737,2363819.52862012,0.986510666666666,4090.89,67761303120.0,628517.0,82859.5,932.383333333333,248703701.0,10516192.9367837,1985.74842767296,253757.86221134,12.55,315734.0,1053263975.41305,33.3071285854032
2017-08-24,0.944776845664355,4459277.5076504,196200.0,891643263404.624,67439529.5,130656.264574,203.318282899217,1648686.54018429,0.938809564356435,4133.67,68608807575.0,423333.0,34655.5,1114.23333333333,249019577.0,7293876.044236,2017.87128712871,184367.32298238,12.65,203805.0,772021041.551568,33.8473919999072
2017-08-25,0.964060519040946,4459277.5076504,199952.0,888171856257.0,88507720.0,130750.79624,108.035005585059,1419457.76485444,0.92875899009901,4331.77,71360330470.0,471225.0,70597.5,655.466666666667,249222802.0,7365237.84019435,2061.07920792079,175375.84051831,17.1166666666667,208169.0,763980859.57522,35.3810502053348
2017-08-26,1.08882308407516,4635882.55745833,219735.0,888171856257.0,104256310.5,130844.888977,219.592300708849,1402892.59232258,0.998218152380952,4357.77,72155687860.0,472785.0,92027.5,532.3,249431724.0,7490392.364138,2157.0,159815.1929658,20.5166666666667,226485.0,687934750.253782,33.0723551852794
2017-08-27,1.27961014481377,6843445.68005754,243285.0,888171856257.0,89249378.5,130949.711815,867.583623539423,1285150.42558274,0.990802012903226,4339.82,71640833222.5,509083.0,58005.5,835.933333333333,249658217.0,9978452.55324677,1689.61935483871,179468.16717934,11.0833333333333,261891.0,779804114.064676,38.1015481755645
2017-08-28,0.94418334606653,5695512.85630595,215537.0,888171856257.0,63353424.5,131103.286091,277.673129406257,1720458.17982114,0.981300232558139,4339.05,71764931328.75,504371.0,15408.5,985.116666666667,249919091.0,8575624.62760921,1734.65891472868,210637.38747792,11.0,223771.0,908258408.002564,38.3232171622293
2017-08-29,0.935453027398625,6578538.10534563,265191.0,888171856257.0,72327726.5,131229.873904,212.904905097036,1958313.30089667,0.99817711409396,4376.66,72580253310.0,593018.0,28539.5,1095.45,250143561.0,10414805.8736964,1886.68456375839,248442.81227569,15.95,281116.0,1113343542.50353,37.0480722324464
2017-08-30,1.13735973584673,7417412.09193333,258886.0,888171856257.0,11678270.0,131378.602978,170.843207410897,1638679.81694407,0.983372113095238,4594.54,75910105573.3076,565809.0,3870.5,1986.38333333333,250423130.0,11654892.529929,1615.86904761905,223528.44342325,11.35,271466.0,1024732295.56102,41.9615071356066
2017-08-31,0.978272275243681,7196655.77967341,267739.0,888171856257.0,30520387.5,131543.80891,83.4177460766314,1789355.6761299,0.981641533742331,4582.52,75547324145.0,589298.0,7494.0,1230.85,250696112.0,11477924.6362609,1722.23312883436,251079.61705344,14.15,280724.0,1173285283.32277,40.8868662325306
2017-09-01,1.03955155225437,7682319.66664524,270293.0,888171856257.0,36924867.0,131703.817171,1232.12585254646,1802440.92605985,0.971879586206896,4732.87,78380995500.0,591521.0,12760.0,1033.15,250976850.0,12687490.9230696,1630.28735632184,254055.16256783,11.625,283670.0,1220477319.81695,43.9965008168865
2017-09-02,1.16670735259994,7240807.04212539,224454.0,888171856257.0,9280056.0,131872.9234,572.807177701958,1580305.84700547,0.809001018292683,4908.41,81773311296.5627,536082.0,3638.0,1217.1,251259380.0,11028567.4852437,1443.96951219512,200475.91673658,11.025,236811.0,945272819.329301,46.5711790636571
2017-09-03,1.26728154678362,6799294.41760555,186748.0,888171856257.0,4715201.5,132005.599514,10.918186957665,1424953.24126513,0.765766662337663,4585.57,76632863930.0,437077.0,2714.0,870.25,251497283.0,9941124.52617333,1268.11038961039,171234.72740928,10.75,195289.0,784444826.124398,50.9046824253969
2017-09-04,0.773173714579362,7726470.92909722,255198.0,888171856257.0,5751557.5,132123.530188,10.8328995800104,2420753.39615034,0.927660777142857,4603.54,76494556845.0,561329.0,3466.0,1148.58333333333,251692051.0,11230260.0600448,1538.74285714286,330742.39975931,11.5,269280.0,1452488599.68739,41.5992564167859
2017-09-05,0.888999086690677,8697798.70304087,263568.0,888171856257.0,11074893.0,132285.86823,29.2365009455108,6493150.03892271,0.763565624365482,4202.91,70687656847.5,601577.0,5871.5,1148.2,251961553.0,12122198.042234,1410.90355329949,315307.39514331,8.825,277948.0,1363578233.51194,43.1031409175679
2017-09-06,0.797444925496751,7430760.7659943,264180.0,903315386418.901,5725241.5,132436.291424,9.60232060008805,2520446.76902914,0.904135802469136,4385.02,73253015625.0,587814.0,3162.0,1571.61666666667,252239647.0,10596679.5576122,1705.09259259259,292410.64806048,7.9,276225.0,1328829016.12437,37.806397553988
2017-09-07,0.910552295378743,8072925.27663579,244953.0,922724699725.0,6946955.5,132582.763465,16.5352468364897,2233112.27531999,0.810041318181818,4612.12,76260640980.0,526960.0,6382.0,1411.83333333333,252515787.0,11388138.0706551,1456.67045454545,272879.7523282,11.8,256374.0,1250684680.98455,44.1792834362869
2017-09-08,1.02743519280681,8027056.38301854,265933.0,922724699725.0,16308782.5,132725.330135,59.7150110768821,2168325.69503368,0.913187714285714,4613.84,76365120290.0,606486.0,15699.0,1153.68333333333,252772597.0,11151766.5641362,1597.07428571429,242385.25089518,8.33333333333333,279488.0,1085398538.24465,39.2832439090191
2017-09-09,1.25698776286761,7751843.02131504,208197.0,922724699725.0,4310855.0,132884.673939,11.5278719181742,1849746.79844101,0.731735857988166,4312.26,71490559626.3818,452504.0,1567.0,1028.06666666667,253050693.0,9960595.28251571,1289.2899408284,183668.16324082,7.21666666666667,217890.0,792417840.233563,44.5983490754711
2017-09-10,0.939829357079567,6329907.31918033,184514.0,922724699725.0,4210897.5,133008.214302,6.91437591255278,1623220.04883035,0.784202855072464,4330.87,71615349320.0,412030.0,1521.5,1255.2,253268408.0,7986083.41753111,1400.28985507246,202860.71804224,12.95,193240.0,849737599.424126,40.8263513684359
2017-09-11,1.16926595050516,7981187.48940129,243006.0,922724699725.0,7577545.0,133117.0232,24.3319847156664,2692005.49771607,0.82935225862069,4232.93,70193931437.5,537475.0,7744.0,768.2,253462800.0,9856433.08844799,1456.85057471264,199829.21394278,7.73333333333333,253492.0,842959044.876807,38.8826199187666
2017-09-12,1.1602950493063,8623352.00004277,245104.0,922724699725.0,7581443.5,133261.330128,14.4910064319441,2430941.86072369,0.71123920212766,4198.59,69664975100.0,549110.0,2586.5,983.75,253716602.0,10615411.2036899,1362.92553191489,214844.90360682,8.925,256230.0,914888950.878182,41.4292284419852
2017-09-13,1.01440898441082,8715089.78727727,251282.0,922724699725.0,4811427.5,133395.039565,19.8029054981866,2831212.88400126,0.713780389473684,4169.94,68712233861.565,543778.0,2951.5,1020.98333333333,253972718.0,10157696.5552383,1385.89473684211,255582.04009185,6.43333333333333,263320.0,1001341343.71237,37.9318586166607
2017-09-14,0.876116660550904,7981187.48940129,256389.0,922724699725.0,4210001.5,133530.285179,7.84074225257694,3200145.08440574,0.80235058045977,3865.22,63881249418.6188,552955.0,1455.0,1153.6,254235242.0,8831890.22231134,1540.62068965517,282576.47917182,11.85,268068.0,1008072397.20311,31.7656185499971
2017-09-15,0.60776109033981,8256400.85110478,277657.0,922724699725.0,8766803.0,133670.271698,61.5604258965524,3534612.48517032,0.844177233333334,3216.43,53528178572.0137,637365.0,9215.0,2171.33333333333,254503652.0,8179314.31459802,1622.66111111111,398314.8330492,11.925,292079.0,1345810787.2659,28.0037740289374
2017-09-16,1.11318932335372,7751843.02131504,219456.0,922724699725.0,7049091.0,133822.235731,75.7164042241937,2240646.89363326,0.701067230769231,3707.5,61404332545.0,486763.0,6854.0,1239.65,254795774.0,8409604.1044016,1350.63313609467,202940.90150365,11.925,228257.0,755451379.92034,36.2720580052517
2017-09-17,1.51290921511291,8072925.27663579,190596.0,922724699725.0,4764866.0,133940.70213,7.03588376658543,1738874.87850994,0.581463914772727,3689.11,60674771650.0,433779.0,2830.0,883.183333333333,255023773.0,8420246.46027889,1123.19886363636,152686.24196026,6.98333333333333,197683.0,556559929.450262,42.5946918059666
2017-09-18,0.853797787441754,6965995.45167762,210114.0,1052185622754.52,4055133.0,134042.510179,16.9529292878678,2333957.29425109,0.911992409448819,3678.53,61105432613.75,481945.0,1495.5,839.533333333333,255221052.0,6915897.47097349,1718.14173228346,204865.32804505,12.2333333333333,218204.0,810015857.700415,31.6946411201146
2017-09-19,0.990840775051766,8556655.83040715,270681.0,1103400932964.0,22934849.5,134158.859621,247.845435192779,1923284.60539102,0.956767608974359,4092.07,68123893370.0,578179.0,29336.0,1022.41666666667,255440764.0,8616020.84684647,1813.57051282051,219483.42236296,19.575,282917.0,869566641.158497,30.0895449800118
2017-09-20,0.870324281796413,6417491.87280536,225391.0,1103400932964.0,5065504.0,134308.131467,18.2557884411863,1939586.86406504,0.948245384615384,3899.35,64312728740.0,480583.0,3699.0,849.816666666667,255723565.0,6356831.37323994,2014.7264957265,185140.23664425,12.5333333333333,235723.0,730398025.90811,26.9673785470232
2017-09-21,1.240824770493,9653662.98815166,244380.0,1103400932964.0,6938988.5,134419.085739,19.3239242909479,1932727.58934147,0.767394573863636,3894.48,64474233915.0,533109.0,7559.5,713.283333333333,255959595.0,8852045.82866589,1450.32386363636,188302.13696506,7.21666666666667,255257.0,713400154.410911,34.6789542643919
2017-09-22,0.934009377662817,7624199.74632432,217768.0,1103400932964.0,4590685.0,134554.137374,10.677119241479,1875335.22969157,0.802007748201439,3600.92,60390171057.4098,515184.0,2619.5,805.533333333333,256214628.0,6725660.40718536,1637.51798561151,198889.92837967,14.425,227615.0,720084890.797891,29.5484058923417
2017-09-23,1.65023226270436,9105159.40927941,196336.0,1103400932964.0,4121428.0,134665.429696,18.3968926416981,1314508.08040991,0.630479656626506,3604.79,59752155950.0,427805.0,1650.5,960.416666666667,256441730.0,8189263.43790887,1228.07831325301,133949.71605304,7.93333333333333,203861.0,496249141.589834,39.5863288615073
2017-09-24,1.95294983385283,7953301.89364767,178847.0,1103400932964.0,3979071.5,134769.577784,16.7796075568402,1119276.97011702,0.656781524137931,3777.62,62668427347.5,383449.0,1423.5,726.6,256644168.0,6998744.17063086,1277.7724137931,97112.70530596,7.88333333333333,185277.0,358367841.780327,37.7744899292997
2017-09-25,0.671042116697418,6856294.73590317,217489.0,1103400932964.0,5241023.0,134865.493675,36.7686344375225,1995684.92139962,0.916413568,3666.31,60908911535.0,505249.0,3297.5,928.066666666667,256830720.0,6662197.50759276,1812.824,260299.47485558,11.1666666666667,226603.0,992813616.585088,28.9235710459966
2017-09-26,0.950675166610919,7569349.3884371,252939.0,1103400932964.0,15098672.5,134980.073748,99.4648783711995,2093406.99110012,0.962231108695652,3931.98,65112857325.0,544622.0,15804.5,1037.01666666667,257058048.0,7447375.63477086,1910.49275362319,199731.42338865,12.2833333333333,263648.0,783377529.605634,27.9347470724604
2017-09-27,1.14804493003215,8063002.60942212,245436.0,1103400932964.0,4565963.5,135112.846691,13.9709178141779,2168984.57933854,0.848984285714286,3881.0,64374788325.0,548155.0,2494.5,869.05,257321180.0,7976853.33046631,1754.83673469388,171774.68510903,14.575,257961.0,694820657.432189,30.9227105278174
2017-09-28,1.17574933179507,9708513.34603889,263177.0,1103400932964.0,7845600.5,135237.651178,23.4887543557164,2302851.10096495,0.843941966101694,4204.51,69549925871.25,561793.0,9333.0,929.9,257579701.0,9951711.28319571,1559.18644067797,201759.27584294,11.325,275976.0,846414368.613928,35.8369690493698
2017-09-29,1.27985552041566,9269710.48294108,243539.0,1103400932964.0,2325115.5,135387.039259,37.1901052547003,1960682.74712833,0.83281401183432,4189.38,69489510607.5,569238.0,1503.0,935.983333333333,257855129.0,9243216.05366442,1505.55029585799,174275.61777336,11.0833333333333,254438.0,722207773.160404,36.3279700896266
2017-09-30,1.18854434000113,7569349.3884371,204213.0,1103400932964.0,2581440.5,135527.772988,14.464795621788,1660940.9198602,0.786213398550725,4164.27,69115012180.0,467808.0,1166.0,1152.85,258109757.0,7783987.87833436,1541.14492753623,153266.72812273,10.1166666666667,212678.0,654917752.443883,36.5998734158416
2017-10-01,1.51645328472739,7130546.52533929,196391.0,1103400932964.0,11063499.5,135636.254622,103.930740008092,1439109.25509959,0.912847292307692,4354.16,71819170366.25,416590.0,14207.0,2120.28333333333,258321327.0,7508761.40733887,1566.56153846154,115004.84406595,15.85,203653.0,495152833.454326,36.8703697335118
2017-10-02,1.05961675580398,8380132.03961296,283862.0,1123590453769.76,15255853.5,135754.923888,72.9309018639363,2028711.64935142,1.00150239333333,4405.01,72739113541.25,606138.0,17308.0,935.8,258526322.0,9042032.79197735,1966.68,193757.90134983,11.65,295002.0,853330484.106655,30.6507508151719
2017-10-03,1.52851751830197,10223761.0883278,270946.0,1123863285132.0,25478982.5,135905.150167,67.6955495758307,1622695.28263549,0.875862234972678,4394.07,72841951850.0,591542.0,12137.0,3185.66666666667,258819732.0,10862816.3669827,1541.70491803279,165244.41061538,13.325,282132.0,710676602.454005,37.5830483055086
2017-10-04,1.29863963506009,7486251.28872091,224107.0,1123863285132.0,5615958.5,136065.45963,6.66245018419038,1468790.74049575,0.837474365671642,4308.33,71694791665.0,496068.0,1682.5,911.8,259103147.0,7937087.7926728,1737.50746268657,143963.04255248,15.375,232826.0,611184779.702613,33.3593404391801
2017-10-05,0.918934221183355,6983443.36634413,263375.0,1123863285132.0,18423244.5,136177.654458,174.506963817886,1666611.72672147,1.018034224,4211.55,69958581192.5,552623.0,25768.5,970.516666666667,259335557.0,7562750.52994914,2185.944,192625.26000243,14.5166666666667,273243.0,822991499.893239,26.836440745147
2017-10-06,1.29188561201795,8882939.96198973,273619.0,1123863285132.0,13270182.0,136304.933592,129.813930425753,1383027.02614635,0.92043579245283,4318.58,71594192227.5,609683.0,11636.0,1362.81666666667,259609082.0,9444311.29584243,1784.27044025157,167350.61997803,9.21666666666667,283699.0,731048570.243785,32.7690809965109
2017-10-07,1.66125583695069,8827072.41505898,224347.0,1123863285132.0,5550905.5,136451.258061,21.8219405999733,1055525.54442841,0.836508069620253,4369.57,72492937875.0,505785.0,4299.5,956.9,259892855.0,9178387.06113139,1463.45569620253,126918.99479697,8.23333333333333,231226.0,552496903.66649,39.2881813443859
2017-10-08,1.61942882657491,10167893.5413971,231239.0,1123863285132.0,4189196.5,136583.440305,17.2154012325372,1273611.93697547,0.764419901098901,4439.46,73835321675.0,496286.0,1622.5,995.0,260122493.0,10982026.6986365,1309.80769230769,150308.01909421,10.75,238385.0,678141979.346104,44.6841628296231
2017-10-09,0.911522695297827,8994675.05585124,288111.0,1123863285132.0,6506475.0,136722.56239,18.2316693348858,2564018.8772409,0.921536217391304,4605.66,76265806775.0,585028.0,5485.0,1516.2,260361879.0,10167276.2906667,1844.3850931677,239755.21036319,15.4,296946.0,1115416691.5553,33.7110165107765
2017-10-10,0.89050368080717,8938807.50892049,293330.0,1123863285132.0,13173064.5,136870.961083,67.8830450756377,1952289.66774277,0.9642725875,4773.84,79723486735.7213,613364.0,10364.0,1338.1,260659418.0,10589103.2255027,1894.38125,246216.25034833,10.4333333333333,303101.0,1189113919.87786,34.9047971806888
2017-10-11,1.07791541494629,7765589.02337467,282969.0,1123863285132.0,10562916.5,137025.228419,58.8058983920093,1778444.16169985,1.01609507194245,4776.5,79286746138.75,604455.0,9193.5,1093.8,260962901.0,9171956.33224448,2104.02158273381,177566.48482976,16.9,292459.0,850897594.103107,30.9231345804841
2017-10-12,0.992131783593223,8547734.68040521,282915.0,1123863285132.0,14463096.0,137166.43958,145.853250776905,1979554.76639701,0.977542986928104,4822.17,80130911050.0,588010.0,12817.5,1061.81666666667,261254801.0,10642773.5937714,1916.1045751634,208561.25738495,10.6666666666667,293164.0,1072717734.6568,36.3031395183971
2017-10-13,0.758518262535519,7597986.38258241,299488.0,1123863285132.0,25002219.5,137316.049199,76.0180647795318,1971283.38376683,1.02549508088235,5435.75,90805122573.5005,660222.0,38371.5,2114.61666666667,261548652.0,11205665.7502199,2278.08088235294,260863.15328562,17.1,309819.0,1477309948.05088,36.1684265658978
2017-10-14,1.11915297924138,7877324.11723618,282673.0,1123863285132.0,41604137.5,137455.496538,439.078232739293,1518393.19596526,1.02322143971631,5636.24,94198389378.75,594482.0,47516.0,871.35,261858188.0,11510644.7555848,2079.00709219858,180264.20597767,13.1666666666667,293140.0,1028513971.64553,38.6233436868455
2017-10-15,1.69647685812674,11601113.0653046,275556.0,1182954806242.91,28918998.5,137599.784653,431.275478934506,1324663.96362474,0.893767861538462,5825.99,97612799115.0,578165.0,25037.0,1467.33333333333,262150814.0,14834968.3667177,1453.70769230769,154905.04887228,7.93333333333333,283473.0,874457455.499779,52.1700404656022
2017-10-16,1.18533917431047,10351762.4275025,305074.0,1196792694098.0,4484125.5,137774.029209,14.0403919142604,1925205.56372934,0.917763637931035,5691.69,94950392771.25,643476.0,2713.0,1086.06666666667,262434818.0,13619475.7440538,1808.76436781609,202116.52169284,12.3,314725.0,1148993979.04203,42.7725860008723
2017-10-17,1.15033378644836,9756833.55235872,323040.0,1196792694098.0,13950992.0,137933.776718,29.4727958327571,2826171.93715077,0.986573225609756,5764.24,96357883687.5,670982.0,4506.5,1248.76666666667,262749769.0,13032444.8256605,2039.25609756098,201373.77992224,10.1,334438.0,1132927240.70098,37.8303579585904
2017-10-18,0.828098597116523,8983426.01467175,319822.0,1196792694098.0,10256961.5,138095.518138,67.2225511498567,2154353.26190078,1.01752149006623,5594.66,93126950000.0,646494.0,10023.5,1195.13333333333,263083449.0,11245621.2524095,2182.64238410596,251954.13389331,14.45,329579.0,1358005108.51815,34.1211705005766
2017-10-19,0.961352843811895,10589733.9775601,347287.0,1196792694098.0,26673707.5,138249.231418,137.395518250097,1911311.86748032,0.99404132022472,5571.92,92984508360.0,692419.0,25235.5,984.616666666667,263414113.0,13803228.0972498,2005.53370786517,253935.69140686,14.225,356985.0,1435812894.93232,38.4980033057304
2017-10-20,1.26929935024846,10649226.8650745,302533.0,1196792694098.0,31359700.0,138426.175924,55.6795328090589,1927247.42106095,0.993012631284916,5697.16,94826679640.0,644681.0,8283.0,2148.21666666667,263770410.0,13887260.4956728,1745.30167597765,187324.71909983,12.125,312409.0,1094088679.1563,44.4521780604042
