date,avg-block-size,avg-confirmation-time,blocks-size,cost-per-transaction-percent,cost-per-transaction,difficulty,estimated-transaction-volume-usd,estimated-transaction-volume,hash-rate,market-cap,market-price,median-confirmation-time,mempool-count,mempool-growth,mempool-size,miners-revenue,n-transactions-excluding-popular,n-transactions-per-block,n-transactions-total,n-transactions,n-unique-addresses,output-volume,total-bitcoins,trade-volume,transaction-fees-usd,transaction-fees,transactions-per-second
2019-05-30,1.2136461125,40.9508923380995,221994.160755,1.44755791703504,50.2153455036011,6747104132834.47,1307364485.98112,151039.50756141,53664058.5059824,153110910220.90875,8662.98,8.66666666666667,2088.5,1394.95,785903.5,18924858.1213242,340085.0,2355.4625,419023424.0,376874.0,642352.0,1224910.87307838,17731518.75,139788877.323,1629865.55599071,188.20649317,3.86666666666667
2019-05-31,1.2917668034188,88.3873467947637,222188.382626,0.651045257791439,46.5837629574751,7459680720542.0,2139391264.47921,256927.39166215,43386260.5763838,148274314174.20767,8272.46,13.6083333333333,15807.0,1330.78333333333,8319458.5,13928405.3729962,273596.0,2555.52991452991,419400188.0,298997.0,598627.0,2049565.24236865,17733250.0,291707289.8516,1713611.62299618,205.0372363,3.45
2019-06-01,1.24408625165563,168.351554454199,222339.547305,1.84161475967325,52.6973440587309,7459680720542.0,950272921.697104,111143.32268286,55994233.735333,151637907134.74905,8553.81,10.75,48686.5,1169.93333333333,31723124.0,17500366.3831521,305219.0,2199.28476821192,419699192.0,332092.0,578368.0,1199897.73547899,17734925.0,174940725.8199,1362765.48977121,159.42190914,3.31666666666667
2019-06-02,1.20057963358779,90.963004444064,222527.409945,2.33827962314783,51.1652144494655,7459680720542.0,661260854.072411,76147.93375401,48577778.9359511,154031903540.3846,8554.8,9.79166666666667,8539.5,824.116666666667,9536004.5,15462127.8066285,278267.0,2297.73282442748,420031549.0,301003.0,489569.0,1214859.86382018,17736688.365384616,79112822.796,1028715.30662847,118.4455402,2.33333333333333
2019-06-03,1.25674850420168,72.8017790316037,222684.563661,1.03603247887844,48.9059108007802,7459680720542.0,1387869417.39436,163380.92950551,44127906.056322,151178676555.36252,8739.03,15.0916666666667,2021.5,1270.86666666667,1798305.5,14378777.9286266,260404.0,2470.66386554622,420332734.0,294009.0,550346.0,1694243.15720222,17738250.0,80345418.3558,1693015.42862659,198.99326951,3.8
2019-06-04,1.25325847402597,144.388174186275,222834.272547,0.770200742445004,44.8260164966682,7459680720542.0,2210912218.37581,280734.76665631,57106701.9552403,139032687041.75226,8134.92,9.3625,32881.5,1765.55,16048805.0,17028462.3207378,344001.0,2433.52597402597,420626651.0,374763.0,687738.0,1741205.06778663,17739962.00980392,189061316.5932,1728231.03240991,217.91296317,4.31666666666667
2019-06-05,1.23972551875,65.1904058457957,223027.235978,0.65674332184093,44.9772261025852,7459680720542.0,2554143447.31926,329505.52888252,59331638.3950548,137834766001.87625,7675.8,9.00833333333333,9166.5,1394.53333333333,6995158.0,16774166.520507,345664.0,2330.925,421000986.0,372948.0,631420.0,2003151.56993164,17741918.75,298320274.032,1238191.52050696,159.42665516,3.28333333333333
2019-06-06,1.15870975796178,22.4738454108975,223225.644072,0.817254156942834,44.8360139982732,7459680720542.0,2028322128.99115,261382.74060314,58219170.1751475,137406943675.67833,7786.04,7.56666666666667,4400.5,1205.85,2158384.5,16576546.9153716,339083.0,2321.82165605096,421374564.0,364526.0,602273.0,2001279.34230516,17743908.70967742,156168263.7188,959903.722605092,122.18994068,3.68333333333333
2019-06-07,1.18778080379747,37.9907929397057,223407.690291,1.53552459036626,47.0867654909602,7459680720542.0,1100908051.78238,138819.19394379,58589992.9151166,140877056927.1149,7803.23,8.2875,2237.5,1405.35,1123900.0,16904713.8524406,328644.0,2215.25949367089,421737471.0,350011.0,619327.0,1454553.10102943,17745864.022435896,155472100.7461,861779.733886153,106.492469,4.75
2019-06-08,1.14384396774194,33.8534840672846,223595.152395,2.39652550174117,43.7623279680004,7459680720542.0,537539563.516134,67690.31198778,45982019.7561675,140785845192.9582,7998.29,12.0916666666667,2258.0,1549.95,701279.0,12882272.7216123,276743.0,2373.9435483871,422089046.0,294369.0,471819.0,930930.686008706,17747631.25,152941461.7733,582893.90929086,73.36472651,3.88333333333333
2019-06-09,0.92742606122449,15.9552403009372,223736.207055,3.49826979442048,49.0664144120194,7459680720542.0,429940401.765129,55152.80891829,54510942.7754566,138431095195.69962,7931.34,7.78333333333333,1325.0,1252.48333333333,472611.5,15040475.2089595,284379.0,2047.05442176871,422381534.0,300917.0,438208.0,908019.924559899,17749325.770547945,76557021.4098,498962.708959555,62.99063806,3.61666666666667
2019-06-10,1.15081056687898,24.2269446692291,223873.351287,1.59297284924472,45.5573724249407,7459680720542.0,1024400574.27776,130919.99332201,58219170.1751475,138713158739.36594,7640.61,7.93333333333333,3200.0,941.266666666667,1089989.5,16318423.0157517,327393.0,2252.41401273885,422684411.0,353629.0,607094.0,1458520.17483975,17751223.237179488,75192236.2893,804692.654421822,101.83001618,2.85
2019-06-11,1.25805607692308,71.4666682385717,224053.917507,0.938602657043801,44.0144173026103,7459680720542.0,1596486462.48794,203128.84685827,53027651.8155803,140093609923.38287,8020.38,10.1833333333333,6780.0,963.816666666667,3339598.5,14984664.3562564,312709.0,2380.76223776224,423036883.0,340449.0,623398.0,2170474.24094804,17753100.0,137334731.2236,872726.85625637,110.58719487,3.06666666666667
2019-06-12,1.26008806870229,45.6563271140105,224233.905137,1.20574541528335,42.7479218067421,7459680720542.0,1164520570.45808,144661.68561544,48577778.9359511,142745216625.73648,7917.58,13.1833333333333,5429.5,882.916666666667,3448850.5,14041153.3883298,300546.0,2507.35877862595,423377718.0,328464.0,601949.0,1311285.46207585,17754812.5,119201858.8772,874622.13832975,108.86976113,2.6
2019-06-13,1.2641888410596,69.349992161097,224398.91965,1.43858630400832,44.765065154586,7459680720542.0,1133834031.3768,138909.66276668,55994233.735333,145073748316.0413,8173.06,9.45,10628.0,1257.61666666667,8652110.0,16311181.085572,335458.0,2413.06622516556,423706779.0,364373.0,667841.0,1228137.02502481,17756575.0,170534084.3934,893272.238838839,109.4551359,3.75
2019-06-14,1.29037044378698,78.9565850314831,224589.803271,1.48593922404396,51.3515561331295,7411481913588.01,1268348918.472,151891.12856215,62264123.1632496,148574570617.34723,8237.88,8.65833333333333,5357.5,1287.93333333333,7179874.0,18846894.0773128,335769.0,2156.1124260355,424070887.0,364383.0,731367.0,1267506.90252897,17758569.270833332,118173871.4184,987978.100464444,117.94954717,3.7
2019-06-15,1.23372896575343,91.6434497742586,224807.881111,1.93963533827195,50.1857814053655,7409399249090.0,856304521.345165,98043.75527352,53775192.2320125,155034821277.90607,8693.6,9.3875,7872.5,1155.1,12985434.5,16609185.0992313,307119.0,2266.80821917808,424435522.0,330954.0,601012.0,1021072.38987488,17760543.75,165814336.84,686185.09923132,78.70156593,3.66666666666667
2019-06-16,1.17512171538462,50.7330966955474,224988.067815,1.49262599193489,52.4325655085327,7409399249090.0,1037160332.21346,113396.71107492,47882020.4805591,161809026207.523,8859.47,11.6833333333333,2717.0,1280.1,2748860.5,15480924.6966563,273369.0,2271.18461538462,424766007.0,295254.0,520293.0,1355369.53957,17762268.75,110733186.6095,677589.485449899,74.36012488,2.85
2019-06-17,1.23375669172932,55.4349078514232,225140.647696,0.565257165519492,51.3471327041772,7409399249090.0,2950935222.42847,320982.86826084,48986990.1839566,164080266597.45166,8978.99,11.3333333333333,9117.0,1085.78333333333,6529197.0,16680372.7946155,292724.0,2414.07518796992,425060575.0,321072.0,628484.0,2711334.49636944,17763912.87878788,291304564.4609,1094333.82436547,117.79979394,2.91666666666667
2019-06-18,1.23601235582822,142.914529288228,225304.793733,0.905435686722163,50.0432326306077,7409399249090.0,2182288636.43523,238369.90719065,60036687.2179318,162712500445.60907,9327.48,9.53333333333333,38677.5,1161.01666666667,20600644.0,19759220.101567,365530.0,2422.34969325153,425381442.0,394843.0,696937.0,2869899.1944481,17765762.5,236199962.5896,1069445.10156704,116.53825829,3.38333333333333
2019-06-19,1.15955762711864,88.6380612247407,225506.414555,1.11174407932652,52.9126999593201,7409399249090.0,1908684407.20105,208482.6618047,65193212.5004535,162641989813.6339,9076.18,6.58333333333333,10307.0,1273.58333333333,8786377.0,21219685.8900861,373142.0,2265.71751412429,425778098.0,401032.0,664204.0,1673182.62682249,17767887.5,91483265.5482,967567.140086065,105.75494722,3.88333333333333
2019-06-20,1.24513202083333,56.6758015488568,225711.557661,1.50363178374603,54.2462032122193,7409399249090.0,1190905553.64237,127131.75403832,53038545.7630809,166561989652.25522,9281.7,8.74166666666667,887.0,1544.41666666667,371986.5,17906834.4189632,304330.0,2292.38194444444,426177973.0,330103.0,635532.0,3394897.6964203,17769893.75,64175901.408,1047359.4189632,111.81603852,3.76666666666667
2019-06-21,1.26574888721804,57.8278019207092,225890.913325,1.14648228174643,51.9282169339068,7409399249090.0,1529747837.77371,156106.11103235,48986990.1839566,174484701117.78915,9531.35,12.25,15784.0,1239.48333333333,12734912.5,17538287.9154746,309504.0,2539.40601503759,426507765.0,337741.0,654639.0,1710806.61832957,17771625.0,88441301.3365,1237370.87558488,126.23246862,2.93333333333333
2019-06-22,1.20928870921986,153.832007572962,226059.321872,0.910086993087473,57.1239955615097,7409399249090.0,2222444544.5401,206502.29719857,51933576.0596833,191006693970.1076,10209.38,12.7333333333333,36961.0,1226.28333333333,25655453.0,20226178.7284416,325468.0,2511.17021276596,426847029.0,354075.0,643642.0,1952259.8368793,17773337.5,134167792.3956,1317249.19958094,122.47914731,3.5
2019-06-23,1.17940340883978,196.740975133613,226229.772398,2.15424762856351,66.5162485015371,7409399249090.0,1181274913.1325,110002.63427396,66666505.4383169,191163806207.85843,10668.63,7.15,30438.5,981.116666666667,26291396.0,25447586.8029726,356814.0,2099.93370165746,427200304.0,380088.0,596158.0,1002826.7545288,17775345.625,210388797.5616,873606.602986917,81.2353110700001,2.86666666666667
2019-06-24,1.2158101920904,21.40572884326,226442.962496,1.46057562092504,65.483492893849,7409399249090.0,1758426569.15256,162159.63476205,65193212.5004535,193005709435.8608,10814.48,6.28333333333333,1317.0,1551.33333333333,434443.0,25683149.7809107,360906.0,2194.02259887006,427579844.0,388342.0,659329.0,1671222.71262808,17777578.35714286,92033603.9856,1120601.172317,102.09827261,4.7
2019-06-25,1.24576424657534,49.1252813491971,226658.333472,1.20206189283074,60.9120469564058,7409399249090.0,1831245148.07661,161777.74583259,53775192.2320125,201493032381.4955,11017.5,9.275,1708.5,1516.88333333333,1712641.5,22012700.0893407,331669.0,2475.2397260274,427968264.0,361385.0,682866.0,1956241.05807187,17779606.25,90826286.85,1371038.30731988,121.10744515,3.81666666666667
2019-06-26,1.24084879393939,77.3889319372247,226840.29132,0.976182735695994,71.5731340688491,7409399249090.0,2930019255.94771,228840.55967813,60773333.6868635,225654815988.66245,11766.4,7.78333333333333,27832.5,1818.76666666667,16597751.5,28602342.1291297,366825.0,2421.96363636364,428329462.0,399624.0,768792.0,1866107.77717559,17781550.0,188227336.128,2360622.22856474,184.06503874,4.36666666666667
2019-06-27,1.23331770422535,99.1146597127371,227045.048426,0.950481932358358,64.6004942886489,7868124124773.69,2491886549.14668,211110.09651234,55539973.1845089,210004543705.37714,12932.55,14.025,58131.0,1434.45,36469591.5,23684931.4245074,323823.0,2542.60563380282,428729222.0,361050.0,694016.0,1672496.03081643,17783463.74113475,521683547.94,2392393.92450737,200.10125128,3.63333333333333
2019-06-28,1.25548820858896,310.038853555527,227220.251624,0.977636723191165,63.7133801705182,7934713219631.0,2653064698.96847,226300.96991682,64293187.5738079,207694224176.65955,11132.85,14.9416666666667,72990.5,951.233333333333,47352957.5,25937334.7871369,378424.0,2497.50920245399,429091367.0,407094.0,729817.0,1467631.80564147,17785375.0,423175771.1325,2133609.78713692,182.26443511,2.53333333333333
2019-06-29,1.14865132183908,240.277525869175,227424.990175,2.01891779250772,76.3890180666589,7934713219631.0,1357452935.74732,114078.18722651,68631991.643206,210923878493.4668,12374.35,6.68333333333333,14086.5,1623.55,23218147.5,27405858.844721,335750.0,2049.89655172414,429496915.0,356682.0,573175.0,1379953.57871056,17787480.34682081,251088678.311,1292722.06773499,108.7659755,3.76666666666667
2019-06-30,1.00349886842105,12.7749042346636,227624.632208,1.40308182534934,70.0570831384349,7934713219631.0,1651368348.22081,144280.39810608,59954383.5044098,205187663908.0173,11890.38,6.9125,1386.5,1618.65,849359.5,23170049.1634577,309729.0,2175.86184210526,429854710.0,330731.0,497075.0,1910735.65832321,17789518.75,184877335.6224,1211030.04519003,104.91860437,3.4
2019-07-01,1.26303334965035,34.5431772516699,227777.150148,1.25135791279282,60.8858357962894,7934713219631.0,1639029426.22024,153689.38078411,56404452.902175,190536794577.60873,10737.73,8.96666666666667,1948.0,1570.45,789747.5,20510124.4180096,311174.0,2355.67832167832,430185169.0,336862.0,624927.0,2100556.44406549,17791362.5,172764921.5896,1357397.50451113,126.93823662,4.3
2019-07-02,1.23998631012658,128.486813881529,227957.952667,1.19310971309217,57.9382290758566,7934713219631.0,1813299811.70937,176786.25751301,62321003.9058997,183905644075.3182,10578.72,9.44583333333333,21296.5,1184.33333333333,14774865.0,21634656.1809865,349125.0,2363.34810126582,430521030.0,373409.0,671396.0,1470210.48875256,17793243.75,171482109.072,1212199.91511567,117.88960184,3.43333333333333
2019-07-03,1.18693356395349,28.8040605867972,228153.61811,1.585559441474,64.3355567819161,7934713219631.0,1618383338.89788,143285.34861009,67843118.1760427,201531016062.1483,10805.4,6.8875,1486.5,1846.5,2318964.5,25660429.8291376,373266.0,2311.36046511628,430894074.0,397554.0,651074.0,1704146.08969035,17795301.97368421,240430090.968,1072672.23297331,94.74754649,4.55
2019-07-04,1.13968804191617,32.1421966977099,228357.70459,1.324569180199,69.080367156161,7934713219631.0,1933335669.36912,163556.80170562,65870934.5081345,209662681697.70682,11984.76,7.51666666666667,1500.0,2253.28333333333,696264.0,25608368.4262575,349976.0,2219.78443113772,431292036.0,370704.0,603018.0,1253929.11629174,17797425.0,273546634.0104,989158.539741836,83.8420840199999,5.45
2019-07-05,1.02781906349206,21.5287830502553,228548.087572,2.30706322021032,71.6928640593513,7934713219631.0,1176057042.74459,105632.21738343,74548542.6469306,198083302666.31073,11160.49,5.4,493.5,2215.3,221926.0,27132379.4818537,358206.0,2002.39682539683,431664224.0,378453.0,617685.0,1564044.98834674,17799650.0,130466909.3343,845910.767197594,75.89684282,4.51666666666667
2019-07-06,0.897182387640449,10.0669536915545,228742.172631,4.11508462533495,74.6001189118738,7934713219631.0,639979717.955877,55943.183519,70209738.5775326,203457514696.34534,10955.16,5.22916666666667,1503.0,1320.85,527798.0,26335706.9788643,334425.0,1958.84269662921,432041973.0,348674.0,523872.0,705436.446358569,17801949.717514124,124193828.6496,591338.791661809,50.61747346,4.81666666666667
2019-07-07,0.956807588235294,13.1018060411433,228902.120138,3.94595502962481,70.7848479653411,7934713219631.0,561967420.058377,49707.10229555,60348820.2379915,201562867535.59805,11232.04,6.55,2592.0,1131.03333333333,849965.5,22174981.6766463,299735.0,2047.53594771242,432390866.0,313273.0,447034.0,718231.205005668,17804012.5,85554897.9616,515817.543758811,45.61655545,3.08333333333333
2019-07-08,1.06479558426966,23.5769684367264,229048.63055,1.33237372160806,71.5060014146179,7934713219631.0,2099126797.96369,178285.65970499,70209738.5775326,210203876755.28976,11477.01,7.76666666666667,5830.0,1219.51666666667,1895290.0,27968213.8393009,361202.0,2129.02247191011,432704487.0,378966.0,622449.0,2662688.53939029,17806085.714285713,67612787.4615,824039.422571149,67.46056127,2.03333333333333
2019-07-09,1.15526251298701,33.9717599447936,229238.101719,1.42389074432643,69.1673055847394,8587445349569.57,1779344024.06482,142200.02301502,65740170.4585491,223206425012.3306,12313.08,8.89166666666667,2188.0,1574.33333333333,1238145.0,25335914.8683845,349466.0,2373.94805194805,433083366.0,365588.0,623107.0,2441777.72698058,17808158.088235293,277905476.8152,892835.558041145,71.27502267,4.2
2019-07-10,1.27023689147287,70.310369346504,229415.925063,0.6809067232283,68.1388206314988,9064159826491.0,3158872124.78143,247870.63610733,58125055.9333793,224908886533.759,12586.78,13.0166666666667,10183.0,1165.33333333333,8509700.0,21508972.6758214,297907.0,2447.00775193798,433448280.0,315664.0,616784.0,2302653.81810532,17809925.0,364111378.7824,1086524.89866567,85.64297124,3.95
2019-07-11,1.25302506976744,79.2544022193413,229579.90479,1.04545514100845,60.4701923318181,9064159826491.0,1909308953.10433,164618.64468011,58125055.9333793,206232321488.62686,12099.9,11.0416666666667,31604.0,930.5,19903346.0,19960968.6079638,304777.0,2525.39534883721,433764593.0,325776.0,598394.0,2959621.67787676,17811535.64453125,507237487.92,938029.070508979,79.3666746,2.56666666666667
2019-07-12,1.23242254268293,226.709220185125,229741.61774,1.57445183533528,67.6842726899866,9064159826491.0,1573448471.11562,136072.780861,73895419.9463116,206120346685.3658,11352.87,8.56666666666667,31117.0,950.383333333333,26130316.0,24773188.3315347,338788.0,2200.60365853659,434090079.0,360899.0,637928.0,2440280.90560054,17813373.082822084,400745298.7161,785807.997424085,67.42668665,3.0
2019-07-13,1.04858258865248,55.5029573120944,229943.858127,2.92998587271279,67.6741040903416,9064159826491.0,703409877.232993,61473.35409974,63532037.8806704,203240995137.85336,11803.97,8.0,5791.5,1005.65,4369703.0,20609810.0301931,287081.0,2159.89361702128,434451463.0,304545.0,472491.0,1572856.63308995,17815275.0,223317773.9139,507503.780193075,44.38220922,3.3
2019-07-14,0.952888731034483,16.2525221663726,230091.477372,2.29269963896861,66.547224674243,9064159826491.0,880311916.429513,81605.58819967,65334365.1964341,193807155816.06473,11389.1,6.75,4103.0,818.616666666667,1376302.0,20182908.1297771,286027.0,2091.63448275862,434756170.0,303287.0,437636.0,1561873.32498153,17817062.5,237143042.963,441247.688127061,40.72985688,2.8
2019-07-15,1.13610393835616,40.9782090029198,230229.655006,1.58727576503773,56.2523417514088,9064159826491.0,1237233738.065,118808.63552583,65784947.025375,185428827738.3672,10186.96,6.21666666666667,5329.5,834.65,2113758.0,19638311.2811761,328215.0,2391.17123287671,435059067.0,349111.0,585913.0,1832527.79176075,17818881.25,163504273.436,664514.691084682,63.9174649,2.43333333333333
2019-07-16,1.09887527777778,13.7131741272164,230395.555516,1.42452296359656,60.2185118834706,9064159826491.0,1554876517.05214,152283.20396005,72994256.2884298,184174502882.1631,10873.5,7.39583333333333,2653.5,1031.46666666667,1015997.5,22149573.0409782,340398.0,2242.82098765432,435408176.0,363337.0,595749.0,2459457.74416151,17820802.34375,334140371.565,659843.584877347,62.69846283,3.35
2019-07-17,1.15372490977444,43.4039324564751,230573.57323,0.869258775159917,50.7894975696866,9064159826491.0,1898295641.75235,197448.91458647,59927383.249143,170205799045.81107,9397.72,9.33333333333333,4977.0,1099.56666666667,1753526.0,16501101.4444106,303431.0,2442.7969924812,435772362.0,324892.0,569185.0,1898310.89689274,17822650.0,413796084.0888,617041.070608925,64.50187448,2.55
2019-07-18,1.26103424793388,55.5722361262786,230727.03344,1.16830331194593,50.4623113425228,9064159826491.0,1363791605.47841,134969.50013804,54520401.3018519,179630211589.05292,9674.28,10.9916666666667,13226.5,1011.15,31047849.0,15933222.4948449,286750.0,2609.46280991736,436096727.0,315745.0,588257.0,5009356.48131619,17824237.5,350207291.3724,724678.519566523,72.10541604,2.66666666666667
2019-07-19,1.26290437288136,120.624187405745,230879.587951,0.762040934995743,54.0467694962078,9064159826491.0,2126938200.64637,203214.62488011,53168655.8150291,186758752311.89267,10638.56,14.4833333333333,27718.0,1196.03333333333,41335808.0,16208139.7509873,279482.0,2541.44915254237,436412702.0,299891.0,566404.0,1313246.94953146,17825731.25,400333480.9952,744624.801853779,71.10278562,3.2
2019-07-20,1.04757059322034,179.729274369951,231028.640906,2.9210257461087,74.5069287647335,9064159826491.0,835319633.831489,78195.59407448,79752983.7225436,190245890329.23932,10535.75,6.69166666666667,19419.0,972.3,37585618.0,24399901.5665187,306431.0,1824.87005649718,436711204.0,323002.0,488968.0,892282.930521397,17827575.568181816,266367992.225,540233.807603992,50.04991704,3.03333333333333
2019-07-21,0.887190201342282,14.392218001175,231213.438146,2.9476430740397,70.8051791693474,9064159826491.0,682036367.270114,64623.49481485,67136692.5121977,188801328408.23206,10764.9,5.4,573.5,1262.08333333333,182111.0,20103997.7422695,270566.0,1905.59731543624,437033906.0,283934.0,400500.0,1068960.52688826,17829612.5,231375270.501,396537.032389333,37.55119006,4.0
2019-07-22,1.00448546835443,21.4896473972591,231346.209473,2.09575462193953,66.3459219432144,9064159826491.0,1027285548.46237,98420.7729356,71191928.9726661,186905370110.32468,10587.41,5.94583333333333,1334.0,798.433333333333,2164107.0,21529384.3624169,304660.0,2021.51265822785,437318209.0,319399.0,533399.0,6033168.90500625,17831527.468152866,149533508.4911,573311.407711612,53.88043597,2.61666666666667
2019-07-23,1.1037651048951,37.1977307513705,231504.899783,1.98337817840309,57.8716147694272,9033161130737.77,946331234.643111,94114.7613971,64212845.1846116,179286464817.45905,10323.62,9.2,4914.0,1170.06666666667,2518781.0,18769327.203324,306607.0,2240.22377622378,437638264.0,320352.0,531460.0,1208702.39832617,17833416.461267605,207597158.399,521481.250824026,51.72742398,3.63333333333333
2019-07-24,1.10729387769784,20.8095517264464,231662.759248,1.29994395094069,58.6820111798732,9013786945892.0,1334346530.10196,137938.11065788,62282811.3455415,172889055047.409,9844.3,7.93333333333333,1869.0,1050.26666666667,739224.5,17345757.0026475,281997.0,2126.53956834532,437958818.0,295589.0,490408.0,1513193.06641193,17835175.0,198778566.675,484498.810267531,49.90886061,3.28333333333333
2019-07-25,1.13333078666667,36.5219532695638,231816.741978,1.90401613650318,57.4308811583028,9013786945892.0,1029705254.80043,103139.46051178,67211666.9196491,178671750808.72482,9772.17,8.875,9552.5,1191.93333333333,8740249.0,19605754.2098214,320594.0,2243.57333333333,438254188.0,336536.0,568629.0,1981281.12609714,17836986.661073826,207985687.0299,566785.45982141,56.16150579,3.06666666666667
2019-07-26,0.957042542168674,13.6325961111061,231986.617108,2.08717987331926,64.9097906247496,9013786945892.0,993970297.737923,101682.87454626,74380911.3910783,174378519232.85538,9875.17,6.56666666666667,1792.0,1078.81666666667,691512.5,20745948.0011575,305377.0,1925.3734939759,438590698.0,319612.0,563023.0,982757.788617507,17838956.25,132194259.4601,454566.318251447,46.51899261,3.46666666666667
2019-07-27,0.85809665131579,11.9364774478899,232145.496258,3.21201248989884,66.3434198319484,9013786945892.0,586372755.465987,60569.11630781,68107822.4785777,173805650422.74942,9848.65,5.925,1873.0,1085.41666666667,691526.0,18834366.1429315,272915.0,1867.71052631579,438910919.0,283892.0,445312.0,608913.312598471,17840943.75,122793165.173,321163.797224231,33.04147241,2.73333333333333
2019-07-28,0.70364656,8.25645254719534,232275.805003,5.53603579033982,76.9097013160833,9013786945892.0,379230727.584726,39980.13709298,78413611.4062573,168941188759.31094,9473.99,3.65,1364.0,840.333333333333,519521.0,20994348.8070565,262722.0,1559.85142857143,439194279.0,272974.0,391947.0,482695.976665411,17842987.5,196200932.7257,251048.80705653,26.46571032,2.85
2019-07-29,0.960283160714286,14.4852095928556,232398.847499,0.50793879329425,62.0451605644715,9013786945892.0,4112257571.27222,431372.55005164,75277066.950007,170316943072.81415,9530.0,5.84583333333333,1527.5,947.866666666667,467797.5,20887751.4846716,319718.0,1985.82738095238,439466726.0,333619.0,521007.0,2627308.14376026,17845131.626506023,93425734.9,380851.48467158,39.74585484,3.08333333333333
2019-07-30,1.168352,47.06662815325,232560.532224,1.38641982628172,53.4797452400545,9013786945892.0,1280347893.44335,134472.21660018,63627044.6839344,170382515181.00314,9501.33,9.35833333333333,5016.5,784.633333333333,1886703.0,17750997.0400789,311310.0,2312.5,439801073.0,328375.0,548807.0,2106033.01759415,17847071.365248226,110257993.9584,575915.399547729,60.22741784,2.3
2019-07-31,1.00736548538012,18.6628126279472,232725.742539,2.09764216798259,59.9883464893205,9013786945892.0,1033351135.20618,104580.96145665,76621300.2883999,176728132434.13058,9589.13,6.18333333333333,937.5,1501.05,342960.0,21676009.1554116,345649.0,2113.08187134503,440128033.0,361337.0,573802.0,1569708.76631774,17849025.0,115667921.712,528796.6554116,53.61582214,4.45
2019-08-01,1.15085085915493,27.6101681587632,232898.747652,1.74953180032133,54.4208451983898,9013786945892.0,1063515472.58285,105522.55330568,63627044.6839344,179829000507.45953,10084.7,8.35,2517.5,1333.31666666667,984161.5,18606541.3941747,322602.0,2365.79577464789,440490153.0,335943.0,558918.0,1006874.12106064,17850979.521276597,171671948.947,478453.132948785,46.73246753,3.03333333333333
2019-08-02,1.0332159408284,15.9427039519774,233061.921533,1.77177749157218,64.7035349741656,9013786945892.0,1276543413.55019,121684.02045479,75725144.7294713,187205076354.95334,10407.17,6.08333333333333,1518.5,1367.78333333333,736152.5,22617508.8714294,336906.0,2068.37869822485,440825797.0,349556.0,581154.0,783422.60787184,17852925.0,173753010.8067,468543.095737674,44.68839341,3.63333333333333
2019-08-03,0.847532514450867,8.92732166356241,233236.359166,4.48009884809757,72.5873514029389,9013786945892.0,533502020.952203,49489.70569195,77517455.8473286,192708300349.94968,10529.55,4.8,2018.5,1099.98333333333,600090.0,23901417.8952569,317130.0,1893.57225433526,441175911.0,327588.0,470981.0,555691.180515733,17855061.119186047,194052551.7015,296718.327918495,27.47791508,3.86666666666667
2019-08-04,0.825016580838323,9.20503477891746,233382.103548,3.95446140890222,76.6382405544222,9013786945892.0,584301307.017416,54017.38165939,74828989.1705426,193498665478.99167,10814.57,5.26666666666667,1176.0,1075.33333333333,409155.0,23105969.697715,288199.0,1789.25149700599,441501346.0,298805.0,421536.0,571638.807167129,17857192.46987952,142750701.8145,214910.612571403,19.72213176,3.88333333333333
2019-08-05,1.17950344055944,29.4139018510657,233521.044438,1.24824847029781,63.1067782083659,9890230141833.76,1783008179.42602,152337.50383496,70305379.0080994,208851459574.97537,10980.23,10.1166666666667,1197.5,1090.51666666667,726387.0,22256372.3249701,324788.0,2371.58041958042,441802055.0,339136.0,583599.0,2038663.73067686,17859128.660714287,165486450.2013,505603.57497006,42.2581814,3.25
2019-08-06,1.14529517391304,37.5627131535352,233689.600826,1.33143586888772,65.8068474888384,9985348008060.0,1820577410.091,154262.81420021,79916269.034042,210213794727.6711,11787.99,7.16666666666667,7428.5,1176.21666666667,5329404.0,24239820.6588186,351534.0,2287.87577639752,442141959.0,368348.0,617620.0,1686026.84972458,17861025.0,360876818.5806,539637.9061049,45.80524692,3.43333333333333
2019-08-07,1.13438988235294,20.2724519089719,233874.106784,1.536770547494,62.8462692219344,9985348008060.0,1528500615.47788,130654.66795797,75945274.2994312,208936875370.77606,11465.67,6.84166666666667,1877.0,1023.58333333333,808235.0,23489547.2769286,297718.0,2424.24183006536,442510468.0,370909.0,545941.0,858648.386490158,17862989.638157893,385189642.2768,836116.026928645,70.8269651,3.15
2019-08-08,1.23935686619718,98.6164955852286,234047.69469,1.56482911098929,65.3523665788906,9985348008060.0,1409255302.77697,119573.43727506,70485156.5393414,210533696517.9421,11960.82,11.3208333333333,22485.5,1221.4,14148978.5,22052437.2260143,315560.0,2367.47183098592,442880797.0,336181.0,568245.0,1444024.17734944,17864825.088652484,364388175.423,832669.063714055,70.35974254,3.45
2019-08-09,1.15657972789116,27.5970567668051,234223.828708,1.60285367527702,66.0566787284843,9985348008060.0,1423908954.56227,120469.44985308,72967028.2484731,211423389457.2869,11996.41,7.95,3134.0,1226.01666666667,1184542.5,22823177.0107999,327659.0,2320.57823129252,443217329.0,341125.0,562840.0,1348526.32784251,17866643.23630137,211151931.4766,776052.01079988,65.33402972,3.66666666666667
